object_id,entity_type,parent_id,name,category_code,status,start_dates,end_dates,time_elapsed_months,country_code,state_code,city,region,investment_rounds,invested_companies,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships
c:3770,Company,,Xoopit,web,acquired,2004-01-01,2008-04-02,51.0,USA,CA,San Francisco,SF Bay,0,0,2,6500000.0,2006-01-01,2011-03-02,3,4
c:37704,Company,,BackOffice Associates,enterprise,operating,1996-01-01,2008-01-10,144.0,USA,MA,South Harwich,South Harwich,0,0,1,30000000.0,,,0,9
c:37709,Company,,INVISION,software,operating,1993-01-01,2011-03-10,218.0,USA,NY,New York,New York,0,0,4,44616400.0,2010-01-01,2010-01-01,1,20
c:37712,Company,,Teranetics,semiconductor,acquired,2000-01-01,2010-05-27,125.0,USA,CA,San Jose,SF Bay,0,0,3,52800000.0,,,0,5
c:37713,Company,,Wisair,semiconductor,closed,2001-01-01,2011-08-09,127.0,ISR,,Tel-Aviv,Tel Aviv,0,0,5,55833663.0,2010-01-07,2010-01-07,1,0
c:37722,Company,,Jiva Technology,web,operating,2007-11-01,2008-02-01,3.0,GBR,,Bristol,Bristol,0,0,1,1000000.0,2007-10-01,2007-10-01,1,3
c:37724,Company,,Status Overload,software,closed,2009-03-01,2009-04-01,1.0,,,,unknown,0,0,1,250000.0,2009-03-01,2009-03-01,1,1
c:37727,Company,,Newport Media,semiconductor,operating,2005-01-01,2006-11-20,23.0,USA,CA,Lake Forest,Los Angeles,0,0,3,66000000.0,2010-07-01,2010-07-01,1,7
c:37728,Company,,Yoggie Security Systems,hardware,acquired,2005-01-01,2007-01-22,25.0,ISR,,Beth Halevy,Beth Halevy,0,0,2,2800000.0,,,0,0
c:37730,Company,,Daz 3d,games_video,operating,2000-01-01,2007-06-01,89.0,USA,UT,Draper,Salt Lake City,0,0,1,4200000.0,2009-01-01,2009-12-15,2,1
c:37732,Company,,Closely,software,operating,2009-10-01,2011-08-30,23.0,USA,CO,Denver,Denver,0,0,2,4103845.0,2012-03-28,2013-07-10,2,7
c:37735,Company,,NeuroPace,biotech,operating,1997-01-01,2013-07-09,198.0,USA,CA,Mountain View,SF Bay,0,0,2,67000000.0,2008-06-01,2008-06-01,1,18
c:37739,Company,,Horizon Pharma,biotech,ipo,2005-01-01,2013-12-09,107.0,USA,IL,Northbrook,Chicago,0,0,7,304404982.0,2005-01-01,2011-07-28,2,4
c:37741,Company,,Sonexa Therapeutics,biotech,operating,2007-01-01,2012-08-02,67.0,USA,CA,San Diego,San Diego,0,0,4,34224981.0,2010-01-01,2010-01-01,1,5
c:37746,Company,,Daylight Solutions,biotech,operating,2004-12-01,2011-07-11,79.0,USA,CA,San Diego,San Diego,0,0,4,31000000.0,,,0,7
c:37750,Company,,BetaBrand,ecommerce,operating,2009-01-01,2012-11-08,46.0,USA,CA,San Francisco,SF Bay,0,0,4,8204000.0,2010-02-01,2013-09-01,4,6
c:37751,Company,,The American Academy,education,operating,2007-01-01,2012-07-25,67.0,USA,UT,Salt Lake City,Salt Lake City,0,0,2,11900000.0,2010-01-01,2010-01-01,1,12
c:37752,Company,,Zeo,analytics,closed,2003-12-01,2012-05-03,101.0,USA,MA,Newton,Boston,0,0,5,26138500.0,2010-11-29,2013-05-22,3,15
c:37753,Company,,CitizenNet,advertising,operating,2008-01-01,2010-02-08,25.0,USA,CA,Los Angeles,Los Angeles,0,0,3,799996.0,,,0,0
c:37754,Company,,Arrayent,software,operating,2002-01-01,2013-11-11,142.0,USA,CA,Redwood City,SF Bay,0,0,3,12638309.0,2013-01-01,2013-01-01,1,10
c:37755,Company,,Natcore Technology,cleantech,operating,2009-01-01,2012-07-20,43.0,USA,NJ,Red Bank,Red Bank,0,0,3,5817465.0,,,0,6
c:37756,Company,,Databanq,search,operating,2006-01-01,2006-08-14,7.0,USA,FL,Orlando,Orlando,0,0,1,5000000.0,,,0,4
c:37761,Company,,Acceleron Pharma,biotech,operating,2004-01-01,2011-12-23,96.0,USA,MA,Cambridge,Boston,0,0,6,111851121.0,2011-01-01,2013-09-19,2,28
c:37763,Company,,Xplore Technologies,mobile,ipo,1985-01-01,2011-10-20,322.0,USA,TX,Austin,Austin,0,0,3,8070000.0,,,0,3
c:37764,Company,,Quartix,other,operating,2001-01-01,2008-01-31,85.0,GBR,,Powys,Powys,0,0,1,23865187.0,,,0,0
c:37766,Company,,Reveal Imaging Technologies,security,acquired,2002-10-01,2008-03-28,66.0,USA,MA,Bedford,Boston,0,0,2,25300000.0,2003-01-01,2003-01-01,1,4
c:37769,Company,,Kobo,ecommerce,acquired,2009-12-15,2011-03-09,15.0,CAN,,"Toronto, ON",Toronto,0,0,3,15049874.0,2010-02-23,2013-11-24,3,7
c:37773,Company,,My Health Direct,web,operating,2005-01-01,2013-11-11,106.0,USA,WI,Brookfield,Milwaukee,0,0,7,13033924.0,2011-03-16,2011-03-16,1,3
c:37776,Company,,ePAC Technologies,software,operating,1998-01-01,2010-07-26,151.0,USA,CA,San Leandro,SF Bay,0,0,2,46000000.0,2007-01-01,2007-01-01,1,3
c:37778,Company,,Ophthotech,biotech,operating,2007-01-01,2013-05-29,77.0,USA,NJ,Princeton,Princeton,0,0,3,205000000.0,2012-01-01,2013-09-25,2,16
c:3778,Company,,eRepublik,games_video,operating,2007-02-19,2009-06-17,28.0,ESP,,Madrid,Madrid,0,0,3,3884570.0,2006-08-01,2012-12-16,2,2
c:37780,Company,,LegiTime Technologies,messaging,closed,2005-01-01,2009-12-15,59.0,USA,CT,Farmington,Farmington,0,0,2,4000000.0,,,0,2
c:37788,Company,,Blue Horizon Organic Seafood,hospitality,operating,2005-01-01,2009-12-15,59.0,USA,CA,Aptos,SF Bay,0,0,1,0.0,2000-01-01,2000-01-01,1,2
c:37789,Company,,Nasuni,enterprise,operating,2009-04-01,2012-10-30,43.0,USA,MA,Natick,Boston,0,0,3,43000000.0,2010-12-20,2012-07-17,3,5
c:3779,Company,,Reality Digital,software,operating,2003-01-01,2008-03-31,63.0,USA,CA,Berkeley,SF Bay,0,0,2,8300000.0,2008-06-01,2009-10-27,2,7
c:37790,Company,,Argyle Security,security,ipo,1976-01-01,2009-12-14,407.0,USA,TX,San Antonio,San Antonio,0,0,1,10450000.0,,,0,3
c:37792,Company,,ClearPoint Learning Systems,software,operating,2001-01-01,2012-07-02,138.0,USA,NJ,Hoboken,Hoboken,0,0,2,6900000.0,1998-01-01,1998-01-01,1,1
c:37793,Company,,Mozat Pte Ltd,mobile,operating,2008-03-20,2009-12-16,21.0,SGP,,Singapore,Singapore,0,0,1,0.0,2009-12-16,2012-05-07,2,2
c:37800,Company,,Mobango,games_video,operating,2006-01-01,2008-03-31,27.0,GBR,,London,London,0,0,2,9575858.0,,,0,0
c:37803,Company,,Integrys AssetPoint,software,operating,2002-01-01,2008-03-06,74.0,USA,SC,Greenville,Greenville,0,0,1,5500000.0,,,0,0
c:37804,Company,,Grapeshot,software,operating,1992-01-01,2009-12-11,215.0,GBR,,London,London,0,0,1,2445506.0,2010-06-13,2010-06-13,1,4
c:37805,Company,,CiraNova,hardware,acquired,2002-01-01,2010-08-18,104.0,USA,CA,Santa Clara,SF Bay,0,0,3,17797546.0,,,0,0
c:3781,Company,,Spongecell,advertising,operating,2006-09-01,2012-02-07,65.0,USA,NY,New York,New York,0,0,2,10000000.0,2011-06-05,2012-01-01,2,13
c:37814,Company,,Panopto,enterprise,operating,2007-01-01,2013-06-20,78.0,USA,PA,Pittsburgh,Pittsburg,0,0,3,8063806.0,2013-01-01,2013-01-01,1,8
c:37817,Company,,BillGuard,security,operating,2010-04-11,2011-10-06,18.0,USA,NY,New York,New York,0,0,2,13000000.0,2012-05-09,2013-11-26,3,13
c:37818,Company,,Forte Netservices,enterprise,operating,2000-01-01,2008-02-06,97.0,FIN,,Helsinki,Helsinki,0,0,1,5120000.0,,,0,0
c:37819,Company,,ByAllAccounts,finance,operating,1999-01-01,2010-09-09,140.0,USA,MA,Woburn,Boston,0,0,2,10000000.0,2010-01-01,2010-01-01,1,4
c:3782,Company,,Q-Layer,software,acquired,2005-01-01,2007-02-05,25.0,BEL,,Lochristi,Lochristi,0,0,2,10669070.0,,,0,6
c:37822,Company,,Elonics,semiconductor,closed,2003-01-01,2010-09-06,92.0,GBR,,Livingston,Livingston,0,0,2,13500000.0,2010-09-01,2010-09-01,1,1
c:37823,Company,,Peak8 Partners,software,operating,2004-01-01,2008-02-22,50.0,USA,CO,Boulder,Denver,0,0,1,5000000.0,,,0,0
c:37826,Company,,BuyWithMe,ecommerce,acquired,2009-03-01,2011-06-01,27.0,USA,NY,New York,New York,0,0,4,36500000.0,2011-10-28,2011-12-01,3,21
c:37834,Company,,Emulis,enterprise,operating,2002-01-01,2008-02-11,73.0,FRA,,Mougins Sophia Antipolis,Mougins Sophia Antipolis,0,0,1,4350000.0,,,0,0
c:37835,Company,,Proficiency,software,operating,1998-01-01,2008-02-26,122.0,USA,MA,Marlborough,Boston,0,0,2,9250000.0,2005-01-01,2005-01-01,1,4
c:37837,Company,,VipVenta,ecommerce,operating,2006-01-01,2008-02-15,25.0,ESP,,Madrid,Madrid,0,0,1,4040000.0,,,0,0
c:37838,Company,,Odotech,other,operating,1998-01-01,2008-02-12,121.0,CAN,,Montreal,Montreal,0,0,1,4020000.0,,,0,1
c:37840,Company,,JNJ Mobile,mobile,operating,2005-01-01,2010-09-23,69.0,USA,MA,Boston,Boston,0,0,2,7500000.0,2005-10-01,2005-10-01,1,8
c:37844,Company,,DataArt,software,operating,1997-01-01,2008-05-28,137.0,USA,NY,New York,New York,0,0,1,4000000.0,2012-01-01,2012-01-01,1,3
c:37846,Company,,ArcMail,enterprise,operating,2005-01-01,2009-01-01,48.0,USA,LA,Bossier City,Bossier City,0,0,1,3000000.0,,,0,3
c:37848,Company,,Bluenog,enterprise,operating,2006-01-01,2008-02-12,25.0,USA,NJ,Piscataway,piscataway,0,0,1,4000000.0,2009-11-17,2009-11-17,2,4
c:37849,Company,,Astute Networks,enterprise,operating,2000-01-01,2013-08-02,163.0,USA,CA,San Diego,San Diego,0,0,6,34109278.0,2008-01-01,2012-06-18,2,12
c:37850,Company,,NComputing,software,operating,2003-01-01,2012-04-19,112.0,USA,CA,Santa Clara,SF Bay,0,0,3,57800000.0,2010-01-01,2010-01-01,1,10
c:37852,Company,,Mojo Mobility,mobile,operating,2005-01-01,2012-08-21,92.0,USA,CA,Sunnyvale,SF Bay,0,0,2,3763860.0,,,0,4
c:37854,Company,,Blazent,enterprise,operating,2000-09-01,2013-02-07,149.0,USA,CA,San Mateo,SF Bay,0,0,7,44441927.0,2010-09-07,2013-10-01,2,17
c:37855,Company,,UpStart Mobile,mobile,operating,2009-01-01,2012-04-01,39.0,USA,CA,Redwood City,SF Bay,0,0,3,8055000.0,,,0,1
c:37856,Company,,Solaire Generation,cleantech,operating,2009-07-01,2009-12-16,6.0,USA,NY,New York,New York,0,0,1,35000.0,,,0,1
c:37858,Company,,Azuna,news,closed,2005-01-01,2009-12-16,59.0,USA,PA,Jenkintown,Philadelphia,0,0,1,300000.0,,,0,3
c:37861,Company,,Fixstars,software,operating,2002-08-08,2003-01-01,5.0,,,,unknown,0,0,1,1770456.0,2009-10-01,2009-10-01,1,1
c:37871,Company,,GateRocket,medical,operating,2003-01-01,2009-12-16,83.0,USA,MA,Bedford,Boston,0,0,3,6230757.0,2006-07-10,2006-07-10,1,7
c:37872,Company,,GenomeQuest,software,operating,2001-01-01,2009-12-16,107.0,USA,MA,Westborough,Boston,0,0,3,11200000.0,2011-01-01,2011-01-01,1,10
c:37875,Company,,Nursenav,software,operating,2007-01-01,2009-12-16,35.0,USA,SC,North Charleston,North Charleston,0,0,1,372860.0,,,0,0
c:37877,Company,,Creative Circle Advertising Solutions,advertising,operating,2004-02-01,2009-12-02,70.0,USA,RI,East Providence,East Providence,0,0,1,2250000.0,2004-02-01,2004-02-01,1,4
c:37878,Company,,SmartDrive Systems,analytics,operating,2004-01-01,2012-06-18,102.0,USA,CA,San Diego,San Diego,0,0,5,128149887.0,2012-06-01,2012-06-01,1,8
c:37880,Company,,xG Technology,mobile,ipo,2002-01-01,2009-12-16,95.0,USA,FL,Sarasota,Sarasota,0,0,1,0.0,2010-12-02,2013-09-25,2,5
c:37881,Company,,interclick,advertising,acquired,2007-01-01,2009-12-16,35.0,USA,NY,New York,New York,0,0,1,18100000.0,2011-02-01,2011-02-01,1,14
c:37895,Company,,Sirnaomics,biotech,operating,2007-01-01,2007-12-26,12.0,USA,MD,Gaithersburg,Washington DC,0,0,1,0.0,,,0,0
c:37898,Company,,Carmell Therapeutics,biotech,operating,2007-01-01,2012-12-14,71.0,USA,PA,Pittsburgh,Pittsburg,0,0,3,2940797.0,2011-01-01,2011-01-01,1,4
c:3790,Company,,Cloud9,enterprise,operating,2006-02-02,2010-05-18,51.0,USA,CA,Redwood Shores,SF Bay,0,0,4,21600000.0,2011-07-01,2011-07-01,1,10
c:37902,Company,,Ace Metrix,advertising,operating,2007-01-01,2012-05-29,65.0,USA,CA,El Segundo,Los Angeles,0,0,5,18700000.0,2010-05-01,2012-09-24,2,11
c:37909,Company,,Optimata,biotech,operating,2000-01-01,2008-02-13,97.0,ISR,,Ramat Gan,Ramat Gan,0,0,1,1500000.0,,,0,0
c:37912,Company,,Article One Partners,software,operating,2008-01-01,2012-03-05,50.0,USA,NY,New York,New York,0,0,2,10000000.0,2012-03-05,2012-03-05,1,7
c:37913,Company,,Mirna Therapeutics,biotech,operating,2007-01-01,2012-11-02,70.0,USA,TX,Austin,Austin,0,0,4,58249995.0,2012-01-01,2012-01-01,1,16
c:37915,Company,,CXR Biosciences,biotech,operating,2001-12-01,2008-02-25,75.0,GBR,,Scotland,Scotland,0,0,1,2555672.0,,,0,0
c:37924,Company,,Mindshare Technologies,enterprise,operating,1996-01-01,2013-10-01,213.0,USA,UT,Salt Lake City,Salt Lake City,0,0,2,38999996.0,2010-08-31,2012-01-01,2,13
c:37925,Company,,Waypoint Health Innovatoins,health,operating,2007-01-01,2011-12-01,59.0,USA,WI,Madison,Madison,0,0,2,87500.0,,,0,0
c:37926,Company,,Incipient,software,operating,2001-01-01,2008-02-20,86.0,USA,MA,Waltham,Boston,0,0,3,59700000.0,2008-01-01,2008-01-01,1,13
c:37928,Company,,Digital Reef,enterprise,acquired,2006-01-01,2008-10-01,33.0,USA,MA,Boxborough,Boston,0,0,2,20000000.0,2009-05-01,2011-03-30,2,9
c:37929,Company,,Akorri Networks,software,acquired,2005-01-01,2010-03-23,63.0,USA,MA,Littleton,Boston,0,0,4,48730000.0,2008-01-01,2011-01-12,3,5
c:37933,Company,,Paperless Post,messaging,operating,2008-09-01,2012-05-07,44.0,USA,NY,New York,New York,0,0,1,6000000.0,2012-06-11,2013-10-23,2,7
c:37934,Company,,Kardia Health Systems,enterprise,closed,2006-01-01,2008-01-01,24.0,USA,MN,Golden Valley,Minneapolis,0,0,2,18400000.0,2009-04-01,2009-04-01,1,2
c:37935,Company,,Mayo Clinic Rochester,biotech,operating,1919-01-01,2013-09-19,1137.0,USA,MN,Rochester,Rochester,5,4,1,8800000.0,2006-01-01,2012-01-04,2,8
c:37940,Company,,zulily,ecommerce,ipo,2009-12-17,2012-11-15,35.0,USA,WA,Seattle,Seattle,1,1,4,138600000.0,2012-07-01,2013-11-15,3,19
c:37944,Company,,Rocketfuel Games,games_video,operating,2006-01-01,2010-01-01,48.0,,,,unknown,0,0,2,1504723.0,,,0,3
c:37947,Company,,JagTag,mobile,acquired,2007-01-01,2009-12-17,36.0,USA,NJ,Princeton,Princeton,0,0,1,3628372.0,2008-01-01,2009-05-26,2,6
c:37949,Company,,OneWire,finance,operating,2007-01-01,2010-04-23,40.0,USA,NY,New York,New York,0,0,2,11851536.0,2009-10-05,2009-10-05,1,8
c:37952,Company,,Bioheart,biotech,operating,1999-01-01,2013-06-05,173.0,USA,FL,Sunrise,Fort Lauderdale,0,0,3,712500.0,,,0,3
c:37953,Company,,Trefis,analytics,operating,2007-01-01,2010-06-02,41.0,USA,MA,Boston,Boston,0,0,2,2130000.0,2007-01-01,2010-06-02,3,3
c:37954,Company,,Biodesy,biotech,operating,2013-01-01,2013-10-17,9.0,USA,CA,Burlingame,SF Bay,0,0,1,15000000.0,,,0,2
c:3796,Company,,Metaversum,web,operating,2006-07-01,2009-07-07,36.0,DEU,,Berlin,Berlin,0,0,2,6260000.0,2007-01-01,2008-04-01,2,3
c:37960,Company,,Creative Logic Media,consulting,closed,2006-01-01,2008-07-01,30.0,,,,unknown,1,1,1,50000.0,2008-01-01,2008-01-01,1,2
c:37963,Company,,GreenHunter Energy,cleantech,operating,2006-12-01,2009-12-18,37.0,USA,TX,Grapevine,Dallas,0,0,1,37600000.0,,,0,2
c:37964,Company,,Hubsphere,enterprise,closed,2007-06-01,2009-12-17,31.0,GBR,,London,London,0,0,1,1434300.0,2007-06-01,2009-12-29,2,3
c:37965,Company,,FieldView Solutions,enterprise,operating,2006-01-01,2011-06-14,65.0,USA,NJ,Edison,Edison,0,0,2,4750000.0,2009-01-01,2009-01-01,1,4
c:37966,Company,,Regado Biosciences,biotech,ipo,2001-01-01,2013-08-22,152.0,USA,NC,Durham,Raleigh-Durham,0,0,4,157000000.0,2013-08-21,2013-08-21,1,7
c:37967,Company,,Neurocrine Biosciences,biotech,operating,1992-01-01,2009-12-17,216.0,USA,CA,San Diego,San Diego,0,0,1,10000000.0,,,0,13
c:37974,Company,,NeuWave Medical,medical,operating,2004-01-01,2012-09-05,104.0,USA,WI,Madison,Madison,0,0,3,26676912.0,2009-01-01,2009-01-01,1,9
c:3798,Company,,Omgili,search,operating,2007-04-01,2007-04-01,0.0,ISR,,Tel Aviv,Tel Aviv,0,0,1,600000.0,2010-05-10,2010-05-10,1,1
c:37982,Company,,Molecular Partners,biotech,operating,2004-01-01,2009-12-16,71.0,CHE,,ZÃ¼rich,Zurich,0,0,2,59760000.0,2000-01-01,2011-05-04,3,5
c:37983,Company,,Afferent Pharmaceuticals,biotech,operating,2009-01-01,2013-04-01,51.0,USA,CA,San Mateo,SF Bay,0,0,3,33000000.0,2012-01-01,2012-01-01,1,9
c:37984,Company,,SunBorne Energy,cleantech,operating,2008-01-01,2012-06-20,54.0,IND,,"Gurgaon, Haryana",Gurgaon,0,0,4,43600000.0,2008-06-01,2008-06-01,1,1
c:37993,Company,,Pentagon Chemicals,manufacturing,operating,1975-01-01,2009-12-11,419.0,GBR,,"Workington, Cumbria",Workington,0,0,1,3260675.0,,,0,1
c:37996,Company,,Plurality,hardware,operating,2004-01-01,2009-12-17,72.0,ISR,,Netanya,Netanya,0,0,1,12000000.0,,,0,2
c:37998,Company,,enGene,biotech,operating,1999-01-01,2013-08-02,175.0,CAN,,Vancouver,Vancouver,0,0,2,19650000.0,,,0,4
c:38,Company,,Kyte,games_video,acquired,2006-12-01,2012-03-01,63.0,USA,CA,San Francisco,SF Bay,0,0,4,23350000.0,2010-01-01,2011-01-31,2,11
c:38005,Company,,WiserTogether,health,operating,2008-02-13,2013-09-11,67.0,USA,DC,Washington,Washington DC,0,0,4,10453775.0,,,0,17
c:3801,Company,,School of Everything,web,operating,2007-01-01,2008-04-02,15.0,GBR,,London,London,0,0,1,693874.0,,,0,1
c:38010,Company,,Plyce,web,operating,2010-03-01,2011-03-03,12.0,FRA,,Paris,Paris,0,0,2,1250200.0,2009-12-01,2011-03-03,2,2
c:38015,Company,,Tubaloo,public_relations,operating,2006-02-03,2008-12-01,34.0,USA,OR,Portland,Portland,0,0,2,1250000.0,2007-01-01,2007-01-01,1,3
c:38019,Company,,Thwapr,photo_video,closed,2007-01-01,2010-01-01,36.0,USA,NY,New York,New York,0,0,2,2000000.0,2009-02-01,2011-01-25,3,7
c:38029,Company,,iRewardChart,mobile,operating,2009-01-01,2009-01-01,0.0,,,,unknown,0,0,1,0.0,2009-12-18,2013-12-02,3,1
c:38030,Company,,Digitiliti,enterprise,operating,2006-01-01,2011-07-13,66.0,USA,MN,Saint Paul,Minneapolis,0,0,3,2117844.0,2012-01-01,2012-01-01,1,3
c:38038,Company,,Oclaro,hardware,ipo,1988-01-01,2011-11-07,286.0,USA,CA,San Jose,SF Bay,3,1,2,28758328.0,2001-01-01,2001-01-01,1,6
c:38039,Company,,Xtellus,public_relations,acquired,2000-01-01,2002-02-28,26.0,USA,NJ,Morris Plains,Morris Plains,0,0,1,8000000.0,,,0,4
c:38044,Company,,Bella Pictures,web,operating,2003-01-01,2009-12-17,84.0,USA,CA,San Francisco,SF Bay,0,0,1,10300000.0,2011-01-01,2011-01-01,1,5
c:3805,Company,,Placecast,mobile,operating,2005-01-01,2010-03-01,62.0,USA,CA,San Francisco,SF Bay,0,0,2,8000000.0,2010-11-05,2013-09-09,3,13
c:38053,Company,,REGiMMUNE Corporation,biotech,operating,2006-03-01,2008-02-01,23.0,JPN,,Tokyo,Tokyo,0,0,3,11800000.0,,,0,0
c:38058,Company,,Auris Medical,medical,operating,2003-04-01,2013-04-16,121.0,CHE,,Basel,Basel,0,0,2,60680000.0,,,0,0
c:38062,Company,,EyeGate Pharmaceuticals,biotech,operating,1998-01-01,2013-09-26,189.0,USA,MA,Waltham,Boston,0,0,5,54468971.0,2011-01-05,2011-01-05,1,7
c:38074,Company,,ProcessUnity,software,operating,2003-01-01,2013-04-02,123.0,USA,MA,Concord,Boston,0,0,4,6690000.0,,,0,5
c:38077,Company,,WebFilings,software,operating,2008-08-01,2012-12-27,53.0,USA,IA,Ames,Des Moines,0,0,6,51894150.0,2010-03-17,2012-08-01,2,3
c:38078,Company,,Consert,cleantech,acquired,2008-01-01,2012-04-10,51.0,USA,TX,SAN ANTONIO,San Antonio,0,0,3,14555456.0,2010-06-29,2010-11-16,2,0
c:38079,Company,,Ping Identity Corporation,security,operating,2002-01-01,2013-11-04,142.0,USA,CO,Denver,Denver,0,0,5,78913000.0,2013-03-12,2013-07-16,2,8
c:38083,Company,,Orugga,mobile,operating,2008-11-09,2008-11-09,0.0,ARG,,Buenos Aires,Buenos Aires,0,0,1,80000.0,2008-10-01,2008-10-01,1,3
c:38086,Company,,Fresco Microchip,semiconductor,operating,2004-01-01,2011-06-28,90.0,CAN,,Markham,Markham,0,0,4,48000000.0,2007-05-01,2007-05-01,1,5
c:38088,Company,,Fishbowl,advertising,operating,2000-01-01,2008-03-27,99.0,USA,VA,Alexandria,Washington DC,0,0,2,19000000.0,2012-01-01,2012-01-01,1,10
c:38089,Company,,MobGold,advertising,operating,2008-01-01,2009-12-18,24.0,HKG,,Wanchai,Wanchai,0,0,2,14000000.0,,,0,5
c:38095,Company,,StartupDigest,news,acquired,2009-11-16,2011-03-09,16.0,USA,WA,Seattle,Seattle,0,0,1,200000.0,2011-03-09,2012-10-03,3,11
c:381,Company,,Habbo,games_video,operating,1999-02-01,2006-07-01,89.0,FIN,,Helsinki,Helsinki,0,0,1,8200000.0,2008-08-03,2012-06-25,4,0
c:38100,Company,,Music180.com,music,operating,2008-12-01,2009-12-15,12.0,USA,CA,West Hollywood,Los Angeles,0,0,1,1000000.0,2010-07-07,2011-05-01,2,11
c:38103,Company,,cafegive,nonprofit,operating,2008-01-01,2012-01-24,49.0,USA,OR,Portland,Portland,0,0,2,1863000.0,,,0,2
c:38106,Company,,10BestThings,web,closed,2009-04-01,2009-04-01,0.0,USA,OH,Cleveland,Cleveland,0,0,1,50000.0,,,0,3
c:38109,Company,,nothingGrinder,other,operating,2008-09-01,2010-11-01,26.0,GBR,,,United Kingdom - Other,0,0,2,0.0,2010-06-21,2010-06-21,1,3
c:38116,Company,,Humanoid,software,acquired,2008-10-01,2010-12-01,26.0,USA,CA,San Francisco,SF Bay,0,0,2,1100000.0,2010-01-05,2011-02-09,2,9
c:38121,Company,,Lingt,software,acquired,2009-01-01,2009-01-01,0.0,USA,,Boston,Boston,0,0,1,0.0,2009-01-01,2009-12-20,2,2
c:38123,Company,,Hatteras Networks,software,acquired,2000-01-01,2006-06-01,77.0,USA,NC,Durham,Raleigh-Durham,0,0,2,36000000.0,2006-01-01,2006-01-01,1,26
c:38131,Company,,Oryzon Genomics,biotech,operating,2001-01-01,2008-03-12,86.0,ESP,,Barcelona,Barcelona,0,0,1,17024700.0,,,0,9
c:38132,Company,,MasterImage 3D,hardware,operating,2004-01-01,2011-03-22,87.0,USA,CA,Hollywood,Los Angeles,0,0,1,15000000.0,,,0,9
c:38133,Company,,Attune Foods,health,operating,2006-01-01,2009-12-21,48.0,USA,CA,San Francisco,SF Bay,0,0,1,5000000.0,,,0,2
c:38134,Company,,PhaseRx,biotech,operating,2006-01-01,2013-10-02,93.0,USA,WA,Seattle,Seattle,0,0,4,25500067.0,,,0,3
c:38135,Company,,Deltagen,biotech,operating,1997-01-01,2012-01-04,180.0,USA,CA,San Mateo,SF Bay,0,0,2,2775000.0,,,0,1
c:38137,Company,,Oxford Nanopore Technologies,nanotech,operating,2005-01-01,2013-10-09,105.0,GBR,,Oxford,London,0,0,7,211725151.0,2011-05-08,2013-11-15,2,16
c:3815,Company,,Familybuilder,web,operating,2007-06-01,2008-02-21,9.0,USA,NY,New York,New York,0,0,1,1500000.0,2009-11-27,2010-01-01,2,6
c:38153,Company,,Moosejaw Mountaineering and Backcountry Travel,ecommerce,operating,1992-01-01,2009-12-15,215.0,USA,MI,Madison Heights,Detroit,0,0,1,0.0,2009-01-01,2009-01-01,1,3
c:38154,Company,,Ceram Hyd,biotech,operating,2005-01-01,2009-12-18,60.0,FRA,,Avon,Avon,0,0,1,0.0,2010-01-01,2010-01-01,1,1
c:38178,Company,,DJTUNES.COM,ecommerce,operating,2005-12-01,2006-12-07,12.0,DEU,,Bochum,Bochum,0,0,1,798000.0,2006-12-01,2006-12-01,1,2
c:38196,Company,,Ortiva Wireless,mobile,acquired,2004-01-01,2011-10-04,93.0,USA,CA,La Jolla,San Diego,0,0,5,40000000.0,2010-11-18,2010-11-18,1,9
c:38201,Company,,Centric Software,software,operating,1997-01-01,2012-12-05,191.0,USA,CA,Campbell,SF Bay,0,0,4,38399999.0,2007-01-01,2007-01-01,1,5
c:38203,Company,,Viewfinity,enterprise,operating,2007-01-01,2013-10-01,81.0,USA,MA,Waltham,Boston,0,0,5,26950003.0,2010-08-16,2011-03-22,2,11
c:38204,Company,,Instantis,software,acquired,1999-01-01,2006-05-17,88.0,USA,CA,Santa Clara,SF Bay,0,0,1,8800000.0,,,0,5
c:38206,Company,,Impinj,semiconductor,operating,2000-01-01,2012-07-26,151.0,USA,WA,Seattle,Seattle,0,0,4,80500000.0,,,0,6
c:38208,Company,,Datavail,analytics,operating,2007-01-01,2012-09-06,68.0,USA,CO,Broomfield,Denver,0,0,3,11575000.0,2013-01-01,2013-01-01,1,18
c:38210,Company,,ProStor Systems,,acquired,2004-05-01,2006-06-14,25.0,USA,CO,Boulder,Denver,0,0,1,12200000.0,2009-01-01,2009-01-01,1,4
c:38211,Company,,XIFIN,software,operating,1997-01-01,2006-09-11,116.0,USA,CA,San Diego,San Diego,0,0,1,2000000.0,,,0,30
c:38212,Company,,CloudBlue Technologies,enterprise,operating,2001-01-01,2009-12-21,108.0,USA,GA,Norcross,Atlanta,0,0,2,9915000.0,2010-01-01,2010-01-01,1,3
c:38215,Company,,Harvest Power,cleantech,operating,2008-01-01,2012-08-20,56.0,USA,MA,Waltham,Boston,0,0,10,204514000.0,2011-01-01,2011-07-08,3,14
c:38220,Company,,iCurrent,web,acquired,2006-01-01,2008-08-01,31.0,USA,CA,South San Francisco,SF Bay,0,0,1,3000000.0,2008-01-01,2008-01-01,1,5
