,object_id,address1,address2,city,zip_code,state_code,country_code,latitude,longitude
11578,c:17762,785 North Mary Ave,Suite 100,Sunnyvale,94085,CA,USA,37.39853,-122.036018
11579,c:177622,1010 NE 2nd Ave,,Miami,33132,FL,USA,-34.584101200000006,-58.4439821
11580,c:177623,600 Moulton Avenue #102B,,Los Angeles,90031,CA,USA,34.0660849,-118.2187809
11581,c:177627,,,0,0,FL,USA,0.0,0.0
11582,c:177632,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
11583,c:17764,150 Baker Ave. Ext.,,Concord,01742,MA,USA,42.462373,-71.38730799999998
11584,c:177645,1133 Broadway,Suite 706,New York,10010-8065,NY,USA,40.743588,-73.98920770000002
11585,c:177647,130 West Union Street,,Pasadena,91103,CA,USA,0.0,0.0
11586,c:177660,"1540 Southtown Dr Ste.111, Granbury, TX 76049",,Granbury,76049,TX,USA,0.0,0.0
11587,c:17767,4015 Hillsboro Pike,,Nashville,37215,TN,USA,0.0,0.0
11588,c:177679,,,Los Angeles,90067,CA,USA,34.057132700000004,-118.41484979999998
11589,c:17768,216 Centerview Drive,Suite 300,Brentwood,37207,TN,USA,36.158887,-86.78205600000004
11590,c:177682,355 Bruce Dr,,Lincoln,68510,NE,USA,40.810382,-96.635424
11591,c:177685,3003 North 1st St,,San Jose,95134,CA,USA,37.3922913,-121.9331671
11592,c:177693,5192 Nelson Brogdon Blvd.,Suite #300,Sugar Hill,30518,GA,USA,34.1112814,-84.0397432
11593,c:177695,1054 S. De Anza Blvd.,,San Jose,95129,CA,USA,37.308562,-122.03182
11594,c:177706,12 Hazelwood Dr,,Urbanna,23175,VA,USA,37.6590203,-76.5799923
11595,c:177709,5342 Village St.,,Long Beach,90808,CA,USA,33.833915000000005,-118.127966
11596,c:177712,"1851 West Oak Parkway, Suite 100",,Marietta,30062,GA,USA,0.0,0.0
11597,c:177714,3120 Unionville Road,,Cranberry Township,16066,PA,USA,40.7099819,-80.1135819
11598,c:177717,29021 Ave Sherman STE 103,,Valencia,91355,CA,USA,0.0,0.0
11599,c:177719,"2400 Market Street, Suites 1-2",,Philadelphia,19103,PA,USA,39.9531865,-75.1749671
11600,c:177720,902 Broadway,4th Floor,New York,10010,NY,USA,40.7394115,-73.9895748
11601,c:177723,14411 Telegraph Road,,Whittier,90604,CA,USA,0.0,0.0
11602,c:177725,14411 Telegraph Road,,Whittier,90604,CA,USA,33.925023,-118.02388
11603,c:177726,14411 Telegraph Road,,Whittier,90604,CA,USA,33.925023,-118.02388
11604,c:177729,14411 Telegraph Road,,Whittier,90604,CA,USA,33.925023,-118.02388
11605,c:17773,525 Race Street,,San Jose,95126,CA,USA,37.3190224,-121.911101
11606,c:177731,,,Encino,0,CA,USA,34.151749200000005,-118.52142820000002
11607,c:177733,16000 Stuebner Airline Rd #500,,Spring,77379,TX,USA,0.0,0.0
11608,c:177737,1785 Pomona Rd Suite B,,corona,92880,CA,USA,33.6751069,-117.325907
11609,c:177739,75 Burbank St,#204,Boston,02115,MA,USA,42.3446065,-71.0891518
11610,c:17774,Primrose Park 3 LAN Drive,Suite 300,Westford,01886,MA,USA,0.0,0.0
11611,c:177742,20 Nassau Street,Suite 250E,Princeton,08542,NJ,USA,40.3490059,-74.662665
11612,c:177744,,,Reston,0,VA,USA,38.9586307,-77.35700279999998
11613,c:177745,12226 Northeast 24th Street #156,,Bellevue,98005,WA,USA,0.0,0.0
11614,c:177747,9350 South 150 East,Suite 850,Sandy,84070,UT,USA,40.5818395,-111.8877053
11615,c:177749,1904 4th St.,,San Rafael,94903,CA,USA,37.974454,-122.541153
11616,c:17775,870 North McCarthy Blvd.,,Milpitas,95035,CA,USA,37.43841079999999,-121.9240273
11617,c:177752,10975 N. Torrey Pines Road,,La Jolla,92037,CA,USA,32.90398,-117.241984
11618,c:177755,,,Brooklyn,0,NY,USA,0.0,0.0
11619,c:177756,200 East 6th Street,Suite 207,Austin,78701,TX,USA,30.267859,-97.7410079
11620,c:177757,201 South Street,Suite 301,Boston,02111,MA,USA,43.6788472,-72.2561551
11621,c:17776,,,Nashville,0,TN,USA,36.158887,-86.78205600000004
11622,c:177764,,,New York City,0,NY,USA,40.7143528,-74.00597309999998
11623,c:177765,6101 VARIEL AVENUE,,WOODLAND HILLS,91367,CA,USA,34.181401,-118.593775
11624,c:177766,22040 gault st #814,,canoga Park,91303,CA,USA,0.0,0.0
11625,c:177770,West Village,,New York City,0,NY,USA,40.735781,-74.0035709
11626,c:177771,"245 First Street, Suite 1800",,Cambridge,02142,MA,USA,0.0,0.0
11627,c:177772,4860 Duff Drive,Suite B,Cincinnati,45246,OH,USA,0.0,0.0
11628,c:177773,1900 S. Norfolk Street,Suite 219,San Mateo,94403,CA,USA,37.5529479,-122.2906215
11629,c:177777,12912 woodbridge st #903,,studio city,91604,CA,USA,0.0,0.0
11630,c:17778,1346 S Fort Fisher Blvd.,,Kure Beach,28405,NC,USA,0.0,0.0
11631,c:177780,901 Olive Street,,Santa Barbara,93101,CA,USA,0.0,0.0
11632,c:177783,809B Cuesta Drive,Suite 2180,Mountain View,94024,CA,USA,37.3733416,-122.0887189
11633,c:177786,414 Main St.,,Port Jefferson,11777,NY,USA,40.943318,-73.067258
11634,c:177788,1221 Avenue of the Americas Suite 4200,,New York,10036,NY,USA,0.0,0.0
11635,c:177790,1840 W. State Street,,Alliance,44601,OH,USA,40.9013459,-81.13060290000001
11636,c:177791,,,Palo Alto,0,CA,USA,0.0,0.0
11637,c:177792,28 West 44th Street,Suite 1111,New York,10036,NY,USA,40.7554933,-73.98161329999998
11638,c:177798,,,Atlanta,0,GA,USA,33.7489954,-84.3879824
11639,c:17780,"2901 Tasman Drive, Suite 210",,Santa Clara,95054,CA,USA,37.404044,-121.978956
11640,c:177800,,,Helena,59601,MT,USA,46.59580560000001,-112.0270306
11641,c:177801,28 2ND STREET suite 300,,San Francisco,94105,CA,USA,0.0,0.0
11642,c:177802,"2033 Gateway Place, Suite 250",,San Jose,95110,CA,USA,0.0,0.0
11643,c:177805,330 Turnbull Canyon Rd.,,City of industry,91745,CA,USA,34.0241834,-117.9676241
11644,c:177813,5450 Tech Center Drive,Suite 400,Colorado Springs,80919,CO,USA,38.909986,-104.826736
11645,c:17782,220 Technology Drive West,#100,irvine,92618,CA,USA,33.666264500000004,-117.7486319
11646,c:177823,50 Old Courthouse Square,Suite 406,Santa Rosa,95404,CA,USA,38.4404674,-122.7144314
11647,c:177829,3069 Breckenridge Ln,,Louisville,40220,KY,USA,38.2152405,-85.62727559999998
11648,c:177831,1100 NW Glisan St,,Portland,97209,OR,USA,45.5264459,-122.682447
11649,c:177833,410 Kings Mill Rd,Suite 109,York,17403,PA,USA,39.9520004,-76.7339498
11650,c:177834,28 West 27th St.,,New York,10009,NY,USA,52.3825459,4.8864105
11651,c:177838,,,Houston,0,TX,USA,29.7601927,-95.3693896
11652,c:177839,,,Amherst,0,MA,USA,42.366667,-72.516667
11653,c:17784,4030 Skyron Drive,Suite F,Doylestown,18902,PA,USA,40.33212020000001,-75.1184485
11654,c:177840,,,Los Angeles,0,CA,USA,34.0522342,-118.24368490000002
11655,c:177841,5909 SEA LION PLACE,,Carlsbad,92010,CA,USA,33.134775,-117.248096
11656,c:177845,970 Terra Bella Ave,Suite 6,Mountain View,94043,CA,USA,37.4085499,-122.072309
11657,c:177846,951 Mariners Island,Suite 307,San Mateo,94404,CA,USA,37.558136,-122.279913
11658,c:177847,3 EAST 54 ST. 12FL,,NEW YORK,10022,NY,USA,40.7609115,-73.9745614
11659,c:177850,1 Neshaminy Interplex drive,Suite 206,Trevose,19053,PA,USA,40.1243507,-74.9781168
11660,c:17786,,,Boston,02110,MA,USA,42.3552011,-71.0542339
11661,c:177865,"275 Shoreline Drive, Suite 500",,Redwood Shores,94065-1413,CA,USA,0.0,0.0
11662,c:17787,,,Los Angeles,0,CA,USA,34.052187,-118.243425
11663,c:177874,"1200 John Q Hammons Dr., Suite 300",,Madison,53717,WI,USA,0.0,0.0
11664,c:177883,65 Sprague Street,,Boston,02136,MA,USA,42.2357151,-71.1400589
11665,c:177887,"2219 York Road, Suite #101",,Timonium,21093,MD,USA,0.0,0.0
11666,c:17789,34 Tower Avenue,,Needham,02494,MA,USA,42.294516,-71.2269013
11667,c:177891,919 Norland Road,,Charlotte,28205,NC,USA,35.20225739999999,-80.7827161
11668,c:177892,6801 Dixie Highway Suite 232,,Louisville,40258,KY,USA,0.0,0.0
11669,c:177893,3001 North Graham Street,,Charlotte,28206,NC,USA,35.26040289999999,-80.821216
11670,c:177897,"1012 Market Street, Suite 205",,Fort Mill,29708,SC,USA,0.0,0.0
11671,c:177903,8082 Veterans Highway,,Millersville,21108,MD,USA,39.119312,-76.636645
11672,c:177904,"1155 Route 73, Suite 8",,Mount Laurel,08054,NJ,USA,0.0,0.0
11673,c:177906,,,Raliegh,0,NC,USA,0.0,0.0
11674,c:177918,11555 Heron Bay Blvd,Suite 102,Coral Springs,33076,FL,USA,0.0,0.0
11675,c:17792,PO Box 0935,,Los Altos,94023-0935,CA,USA,37.39,-122.11
11676,c:177921,41 Mill Street,,Athens,45701,OH,USA,39.330081,-82.098969
11677,c:177923,270 Madison Avenue,,New York,10010,NY,USA,40.751304,-73.980378
11678,c:177939,One Commercial Wharf,,Newport,02840,ME,USA,41.4901024,-71.31282850000002
11679,c:177949,8100 E 22nd St,,Tucson,85710,AZ,USA,32.205276,-110.819814
11680,c:17795,125 CambridgePark Drive,4th Floor,Cambridge,02140,MA,USA,42.395219,-71.145326
11681,c:177951,908 ave U,,Brooklyn,11223,NY,USA,40.598238,-73.96180670000003
11682,c:177953,2441 Honolulu Ave,110,Montrose,91020,CA,USA,34.207151,-118.23182
11683,c:177955,5105 McClanahan Dr.,,North Little Rock,72116,AR,USA,34.803099200000005,-92.2482705
11684,c:177959,Castro St.,,Mountain View,0,CA,USA,37.3883427,-122.0823537
11685,c:177960,,,0,0,GA,USA,0.0,0.0
11686,c:177964,120 North Grand Avenue,,West Covina,91791,CA,USA,34.0717919,-117.8723009
11687,c:177972,3289 Long Beach Rd,,Oceanside,11572,NY,USA,40.631226700000006,-73.6408613
11688,c:177973,221 Main Street,Suite K,Huntington Beach,92648,CA,USA,33.658924,-118.000618
11689,c:177974,8200 S Colorado Blvd.,,Centennial,80122,CO,USA,39.5670689,-104.940478
11690,c:177976,Chestnut Street,,San Franicsco,94123,CA,USA,0.0,0.0
11691,c:17798,51 East 42nd St.,10th floor,New York,10017,NY,USA,40.752844,-73.978324
11692,c:177984,60 Lake Street 1F,,Burlington,05401,VT,USA,44.477485,-73.2199234
11693,c:177991,,,Colorado Springs,0,CO,USA,38.8338816,-104.8213634
11694,c:177995,95 Morton Street,4th Floor,New York,10014,NY,USA,40.731373,-74.008584
11695,c:177999,,,The Woodlands,77381,TX,USA,30.1704912,-95.509247
11696,c:17800,6195 Lusk Blvd.,Suite 200,San Diego,92121,CA,USA,32.899333,-117.194815
11697,c:178000,802A Olde Georgetown Court,,Great Falls,22066,VA,USA,38.988477,-77.271899
11698,c:178001,Parkview Tower,"1150 First Ave, Suite 600",King of Prussia,19406,PA,USA,40.1012856,-75.38355250000002
11699,c:178002,16139 Wyandotte Street,,Van Nuys,91406,CA,USA,34.203259,-118.485128
11700,c:178003,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
11701,c:178004,31500 1st Avenue S #2-355,,Federal Way,98003,WA,USA,47.320294,-122.33345
11702,c:178006,7409 Hill Avenue #56,,Gig Harbor,98335,WA,USA,0.0,0.0
11703,c:178007,1274 Highway 77,,Bridgeton,08302,NJ,USA,39.486642,-75.213812
11704,c:17801,651 River Oaks Parkway,,San Jose,95134,CA,USA,37.380364,-121.9823779
11705,c:178011,Box 333,,Matlacha,33993,FL,USA,26.6297958,-82.0709245
11706,c:178012,"466 Geary Street, Suite 200",,San Francisco,94102,CA,USA,0.0,0.0
11707,c:178013,P.O Box 101181,,Nashville,37224,TN,USA,36.17,-86.78
11708,c:178015,,,Santa Clara,95054,CA,USA,37.3986039,-121.9643745
11709,c:178017,Stoneridge Drive #255,,Pleasanton,94588,CA,USA,37.6913513,-121.8945912
11710,c:178019,9126 1st Place Northeast #78,,Lake Stevens,98258,WA,USA,0.0,0.0
11711,c:178024,"1335 Roland Heights Avenue, Baltimore -MD 21211",,Baltimore,21211,MD,USA,39.3403799,-76.64174969999998
11712,c:178061,1275 Kinnear Rd,,Columbus,43212,OH,USA,39.9978746,-83.0421228
11713,c:178070,15 Fleetwood Court,,Ronkonkoma,11779,NY,USA,40.792422,-73.131899
11714,c:178079,1111 3rd. Ave Ste 320,,Seattle,98101,WA,USA,0.0,0.0
11715,c:17809,108 Wild Basin Road South,Suite 350,Austin,78746,TX,USA,30.306591,-97.826727
11716,c:178099,2700 Fairmount St.,,Dallas,75201,TX,USA,32.7968129,-96.8036123
11717,c:178100,4320 Stevens Creek Blvd,#172,San Jose,95129,CA,USA,37.32294470000001,-121.9784106
11718,c:178105,382 Sunrise Cir,,Costa Mesa,92627,CA,USA,33.65215,-117.892006
11719,c:178109,100 North Whisman Road,,Mountain View,94043,CA,USA,0.0,0.0
11720,c:178111,1507 7th Street Ste. 414,,Santa Monica,90401,CA,USA,0.0,0.0
11721,c:178113,1331 Specialty Drive,,Vista,92081,CA,USA,33.1418253,-117.22170690000002
11722,c:178116,"11588 Sorrento Valley Road, Suite 20",,San Diego,92121,CA,USA,0.0,0.0
11723,c:178119,PO Box 270534,,San Diego,92198-2534,CA,USA,33.022141600000005,-117.0745315
11724,c:178135,"45-16 Ramsey Road Shirley, NY 11967, USA",,New York,11967,NY,USA,40.844476,-72.88058000000002
11725,c:178138,"555 Lexington Avenue, 10th Floor, Room 202",,HongKong,10286,NY,USA,40.71,-74.01
11726,c:178141,566 Brannan Street,,San Francisco,94105,CA,USA,0.0,0.0
11727,c:178151,11342 Main Street,,Clarence,14031,NY,USA,42.988136,-78.5625699
11728,c:178163,200 Dryden Road,,Dresher,19025,PA,USA,40.156292,-75.1477905
11729,c:178165,44 Clinton Street,,Hudson,44236,OH,USA,41.242178,-81.444801
11730,c:178166,7777 Kia Parkway,,West Point,31833,GA,USA,32.936974,-85.12785799999997
11731,c:178167,400 Commonwealth Drive,,Warrendale,15096,PA,USA,40.671687,-80.104668
11732,c:17818,500 Oracle Parkway,,Redwood Shores,94065,CA,USA,0.0,0.0
11733,c:178181,1180 Seminole Trail,Suite 495,Charlottesville,22901,VA,USA,0.0,0.0
11734,c:178184,,,Beverly Hills,0,CA,USA,34.0736204,-118.4003563
11735,c:178186,"6254 Powers Avenue, Suite 629",,Jacksonville,32217,FL,USA,0.0,0.0
11736,c:178189,12220 World Trade Drive,,San Diego,92128,CA,USA,32.9860941,-117.07402240000002
11737,c:1782,4121 International Parkway,,Carrollton,75007,TX,USA,33.020526000000004,-96.848836
11738,c:178201,,,New York,0,NY,USA,40.7143528,-74.00597309999998
11739,c:178202,1708-C Augusta Street,,Greenville,29605,SC,USA,34.827941,-82.399357
11740,c:178203,,,Greenville,0,SC,USA,34.8526176,-82.3940104
11741,c:178205,,,Greenville,0,SC,USA,34.8526176,-82.3940104
11742,c:178206,,,Greenville,0,SC,USA,34.8526176,-82.3940104
11743,c:178207,,,Lititz,0,PA,USA,40.1573169,-76.30690140000002
11744,c:17821,3800 Bridge Parkway,Suite 101,Redwood City,94065,CA,USA,37.553121,-122.301534
11745,c:178213,1322 81st Ave NE,,Spring Lake Park,55432,MN,USA,45.114673,-93.237009
11746,c:178215,,,Chicago,60654,IL,USA,41.8929153,-87.6359125
11747,c:178216,,,Cambridge,0,MA,USA,0.0,0.0
11748,c:178227,411 Wolf Ledges Parkway,Suite 105,Akron,44311,OH,USA,0.0,0.0
11749,c:17823,550 S. Winchester Blvd.,Suite 500,San Jose,95128,CA,USA,37.317735,-121.949417
11750,c:178232,5737 Kanan Rd Suite #470,,Agoura Hills,91301,CA,USA,0.0,0.0
11751,c:178233,1475 North Scottsdale Road,Suite 200,Scottsdale,85257,AZ,USA,0.0,0.0
11752,c:178234,,,Silicon Valley,0,CA,USA,0.0,0.0
11753,c:178236,"1475 N. Scottsdale Road, Suite 200",,Scottsdale,85257,AZ,USA,0.0,0.0
11754,c:178237,3000 Technology Drive,,Angleton,77515,TX,USA,29.206375,-95.434387
11755,c:178242,3200 Patrick Henry Dr.,Suite 110,Santa Clara,95054,CA,USA,37.3957849,-121.98528600000002
11756,c:178243,5854 Peachtree Corners East,,Norcross,30092,GA,USA,33.95479,-84.22554720000002
11757,c:178244,75 Lafayette Road,,Hampton,03842,NH,USA,42.9254394,-70.8512471
11758,c:178245,3825 Fabian Way,,Palo Alto,94303-4604,CA,USA,37.4275391,-122.1039368
11759,c:178248,"45-16 Ramsey Road Shirley, NY 11967, USA",,0,0,NY,USA,40.844476,-72.88058000000002
11760,c:178249,1045 6th Avenue,,San Diego,92101,CA,USA,32.7163584,-117.1591801
11761,c:17825,,,River Grove,60171,IL,USA,41.926653,-87.835746
11762,c:178256,1620 Broadway,208,Seattle,98122,WA,USA,47.61627470000001,-122.3205492
11763,c:178258,4000 N. Hampton Dr,,Powell,43065,OH,USA,40.1452717,-83.09094379999998
11764,c:17826,1000 Hamlin Court,,Sunnyvale,94089,CA,USA,37.395335,-122.102339
11765,c:178262,,,Cambridge,0,MA,USA,0.0,0.0
11766,c:17827,P.O. Box 55270,,Miami Gardens,33055,FL,USA,25.939777,-80.277438
11767,c:17828,1200 Villa Street,,Mountain View,94041,CA,USA,37.3955775,-122.0833286
11768,c:17829,3975 Fair Ridge Drive,Suite 350 South,Fairfax,22033-2924,VA,USA,38.872668,-77.367981
11769,c:178293,1211 East Balboa Dr.,,Tempe,85282,AZ,USA,33.399079,-111.919428
11770,c:178294,"305 Contra Costa Ave, Fircrest",,0,0,WA,USA,47.239415,-122.512745
11771,c:17830,7815 Floyd,,Overland Park,66204,KS,USA,38.987122,-94.668487
11772,c:178320,,,New York,0,NY,USA,40.7143528,-74.00597309999998
11773,c:178321,"2228N, Illinois St",,Chandler,85225,AZ,USA,33.3389707,-111.8481024
11774,c:178325,,,Los Angeles,90046,CA,USA,34.114731299999995,-118.3637264
11775,c:178326,319 North Main Street,,Burlington,52601,IA,USA,40.8102854,-91.1013286
11776,c:17833,"400 S. El Camino Real,",Suite 575,San Mateo,94402,CA,USA,37.561877,-122.325248
11777,c:178331,"2670 Leavenworth St,",Suite E,San Francisco,94133,CA,USA,0.0,0.0
11778,c:178338,447 Broadway,2nd Floor,New York,10013,NY,USA,40.70723270000001,-74.00863840000002
11779,c:178341,235 Southwoods Center,,Columbia,62236,IL,USA,38.435769,-90.197535
11780,c:178343,2545 Penn Avenue,,Pittsburgh,15222,PA,USA,40.4547421,-79.9789304
11781,c:178352,569 Clyde Ave,Suite 520,Mountain View,94043,CA,USA,0.0,0.0
11782,c:178369,"25547, Canyon Crossing DR",,Richmond,77406,TX,USA,29.68954,-95.817711
11783,c:178405,25852 Mcbean Park Way #745,,Santa Clarita,91355,CA,USA,34.4083155,-118.5593938
11784,c:178412,101 Lindenwood Drive,Suite 225,Malvern,Hennessy Law,PA,USA,0.0,0.0
11785,c:17842,110 California Street,Suite 2450,San Francisco,94111,CA,USA,37.7934643,-122.3979712
11786,c:178421,"4858 Mercury Street, Suite 205",,San Diego,92111,CA,USA,0.0,0.0
11787,c:178429,1030 W. Hillcrest Blvd.,,Los Angeles,90301,CA,USA,33.956216,-118.374759
11788,c:17844,480 2nd St #203,,San Francisco,94107,CA,USA,0.0,0.0
11789,c:178440,3661 Valley Centre Drive Suite 200,,San Diego,92130,CA,USA,0.0,0.0
11790,c:178445,6361 Walker Lane Suite 400,,Alexandria,22310,VA,USA,0.0,0.0
11791,c:178450,2136 West Division Street,,Chicago,60622,IL,USA,41.903432,-87.681225
11792,c:178452,"Bill William Williams,602 S. Grape St.",,"Escondido,",92025,CA,USA,33.119694,-117.071866
11793,c:17846,41 Decatur St.,,San Francisco,94103,CA,USA,37.772386,-122.405756
11794,c:178460,695 Campbell Technology Parkway,Suite 200,Campbell,95008,CA,USA,37.279463,-121.943682
11795,c:178468,500 Boylston Street,Suite 1600,Boston,02116,MA,USA,42.350408,-71.07431899999997
11796,c:17847,3965 Freedom Circle,,Santa Clara,95054,CA,USA,37.38593,-121.973422
11797,c:178471,78 Orchard Street,,Ramsey,07446,NJ,USA,41.076718,-74.139732
11798,c:178475,640 South Sunset St.,,Longmont,80501,CO,USA,40.1509152,-105.1211638
11799,c:178478,"500 Arguello Street, Suite 200",,Redwood City,94063,CA,USA,0.0,0.0
11800,c:17848,1325 Franklin Avenue,Suite 160,Garden City,11530,NY,USA,40.7349884,-73.637714
11801,c:178490,"264, 9th Street, Apt # 1LL","New Jersey, NJ-07302",New Jersey,07302,NJ,USA,0.0,0.0
11802,c:178499,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
11803,c:178507,5431 Auburn Blvd,,Sacramento,95841,CA,USA,38.6677071,-121.3385085
11804,c:17851,41 Wellman Street,,Lowell,01851,MA,USA,0.0,0.0
11805,c:178511,4454 Van Nuys Boulevard #220,,Sherman Oaks,91403,CA,USA,0.0,0.0
11806,c:178512,2701 Ocean Park Blvd,,Santa Monica,90405,CA,USA,34.018534,-118.45712
11807,c:17852,9910 N 48th Street,,Omaha,68152,NE,USA,0.0,0.0
11808,c:178527,1776 erringer Rd # 804,,simi valley,93065,CA,USA,0.0,0.0
11809,c:178535,,,San Diego,92131,CA,USA,32.9138593,-117.08529509999998
11810,c:178546,,,San Francisco,0,CA,USA,0.0,0.0
11811,c:178548,5776-51 Grape Rd,Ste 162,Mishawaka,46545,IN,USA,41.7125865,-86.187639
11812,c:17855,10897 South River Front Parkway,Suite 500,South Jordan,84095,UT,USA,0.0,0.0
11813,c:178551,"1825 I Street, NW",Suite 300,Washington,20006,DC,USA,38.901475700000006,-77.0422488
11814,c:178553,530 Lakeside Drive Ste. 260,,Sunnyvale,94085,CA,USA,0.0,0.0
11815,c:178556,1875 Explorer Street,Suite 700,Reston,20190,VA,USA,38.958303,-77.360364
11816,c:178557,"450 Townsend St, Suite 100",,San Francisco,94107,CA,USA,0.0,0.0
11817,c:17856,,,Omaha,68154,NE,USA,41.264624,-96.1049958
11818,c:17857,"120 Lakeside Avenue, Suite",,Seattle,98122,WA,USA,47.6026054,-122.2848651
11819,c:178572,,,0,0,NY,USA,40.7143528,-74.00597309999998
11820,c:178579,521 Montana Ave #811,,Santa Monica,90403,CA,USA,0.0,0.0
11821,c:17858,568 1st Ave South,Suite 675,Seattle,98104,WA,USA,47.6011125,-122.32939840000002
11822,c:17862,1111 Stewart Avenue,,Bethpage,11714,NY,USA,0.0,0.0
11823,c:178628,1607 NE 26th Street,,Portland,97232,OR,USA,45.5234515,-122.6762071
11824,c:17863,,,Herndon,20170,VA,USA,0.0,0.0
11825,c:178632,1500 Cherry Street,Suite M,Louisville,80027,CO,USA,39.9654811,-105.1215632
11826,c:178637,,,Rockville,20852,MD,USA,39.0542102,-77.1197521
11827,c:178640,4205 148th Avenue NE,,Bellevue,98052,WA,USA,47.648027,-122.14363
11828,c:17865,1025 Vermont Ave NW,Suite 1200,Washington,20005,DC,USA,38.903262,-77.032889
11829,c:17866,101 Montgomery St,Ste 2500,San Francisco,94104,CA,USA,37.7793652,-122.3952515
11830,c:178670,,,Santa Monica,90402,CA,USA,34.0352816,-118.5068325
11831,c:178675,16690 Swingley Ridge Road,,Chesterfield,63017,MO,USA,38.662602,-90.568949
11832,c:178678,2 West 46th Street,Suite 204 Mezzanine Floor,New York,10036,NY,USA,40.7562441,-73.97956740000002
11833,c:178682,1025 W 1700 N,,Logan,84321,UT,USA,41.7645089,-111.859347
11834,c:178691,11th St.,,Brooklyn,11215,NY,USA,40.668372,-73.987565
11835,c:178699,2414 Creekwood Court,,Keller,76248,TX,USA,32.91918,-97.196883
11836,c:1787,"101 N Wacker Dr., Ste. 2006",,Chicago,60606,IL,USA,41.883551,-87.636411
11837,c:178700,830 Menlo Ave,,Menlo Park,94025,CA,USA,37.4497333,-122.1845558
11838,c:178701,1030 N. Center Pkwy,Suite 200,Kennewick,99336,WA,USA,46.220781,-119.2319534
11839,c:178705,30 Skyline Dr. STE #2400,,Lake Mary,32746,FL,USA,0.0,0.0
11840,c:178711,4400 Cox Road,Suite 110,Glen Allen,23060,VA,USA,37.65664,-77.577821
11841,c:178713,4035 Ridge Top Road,Suite 600,Fairfax,22030,VA,USA,38.855096,-77.33962690000001
11842,c:178716,1026 W El Norte Pkwy,,Escondido,92026,CA,USA,33.1471438,-117.1069414
