object_id,last_funding_round_type,funding_rounds_count,number_of_participants
c:187909,angel,2,1
c:187912,angel,1,1
c:187917,angel,1,1
c:187927,angel,1,4
c:187929,angel,2,0
c:187935,angel,1,1
c:187957,angel,1,2
c:187958,angel,1,1
c:187965,angel,1,4
c:188,venture,3,2
c:1880,series-b,2,7
c:188034,angel,1,1
c:18804,series-b,1,2
c:188045,angel,1,0
c:188054,angel,2,3
c:188060,series-a,1,1
c:188080,angel,1,1
c:18811,series-c+,1,6
c:188118,venture,1,1
c:18812,angel,1,0
c:18813,series-b,2,2
c:188131,angel,1,1
c:188132,angel,1,0
c:188137,private-equity,1,0
c:188138,angel,1,1
c:188140,angel,1,0
c:18818,angel,1,1
c:1882,venture,4,13
c:18820,series-b,3,1
c:188207,angel,1,0
c:188221,other,1,0
c:188238,angel,4,0
c:188249,angel,2,0
c:188265,venture,1,3
c:188266,series-a,1,5
c:188276,series-a,2,2
c:188277,angel,1,1
c:188290,series-a,1,0
c:1883,series-c+,7,11
c:188309,venture,1,4
c:188313,venture,1,5
c:18833,venture,1,1
c:188349,other,1,0
c:188364,other,1,0
c:188406,angel,1,2
c:188409,series-a,1,1
c:188416,series-b,1,3
c:188422,venture,2,4
c:188423,angel,1,0
c:188427,angel,1,5
c:188432,venture,1,0
c:188473,private-equity,1,1
c:188477,series-a,1,10
c:188489,angel,2,2
c:188513,angel,1,1
c:188516,series-a,1,9
c:188519,series-a,1,13
c:188522,angel,1,0
c:188537,angel,1,1
c:188541,angel,1,6
c:188560,series-b,2,9
c:188572,series-b,1,1
c:188574,other,4,5
c:188577,venture,1,1
c:188584,venture,1,2
c:188589,series-b,2,3
c:188593,angel,1,4
c:188606,angel,1,1
c:188634,angel,1,3
c:188638,venture,1,1
c:188647,private-equity,1,2
c:18865,angel,1,0
c:188667,angel,1,1
c:188673,series-a,2,14
c:188679,angel,2,4
c:188681,angel,1,1
c:188695,angel,1,0
c:188698,angel,1,0
c:18870,series-a,1,1
c:18871,venture,2,0
c:188710,angel,1,2
c:188711,venture,2,0
c:188729,angel,1,1
c:188736,angel,1,1
c:188737,angel,1,1
c:188739,angel,1,1
c:188743,angel,2,0
c:188746,venture,2,1
c:18875,other,5,17
c:18878,private-equity,11,6
c:188780,venture,1,8
c:188811,angel,1,1
c:188824,angel,2,0
c:188825,angel,1,0
c:188833,angel,1,0
c:188872,venture,1,1
c:188873,venture,1,1
c:188877,series-a,1,1
c:188894,angel,1,5
c:188897,venture,1,1
c:188899,series-a,1,3
c:1889,series-a,1,4
c:188901,venture,2,0
c:188918,angel,1,0
c:188922,angel,1,0
c:188941,angel,1,0
c:18897,series-a,1,1
c:188984,series-a,1,0
c:188987,angel,1,0
c:18899,venture,1,5
c:1890,angel,1,1
c:189002,series-a,1,2
c:189008,series-a,1,1
c:189021,series-a,1,6
c:189031,angel,1,1
c:189032,series-a,2,0
c:189033,angel,2,4
c:189044,series-c+,1,1
c:189062,angel,1,1
c:189080,venture,3,4
c:1891,series-b,3,11
c:189114,angel,1,3
c:189138,angel,1,1
c:189147,series-a,3,4
c:189177,venture,3,8
c:18918,series-b,2,4
c:18920,venture,2,2
c:189208,series-a,2,5
c:189209,angel,1,1
c:189223,series-a,1,5
c:189232,angel,1,0
c:189234,venture,1,3
c:189235,angel,1,2
c:189236,crowdfunding,1,0
c:189239,angel,1,2
c:189240,angel,1,0
c:189246,other,1,0
c:18925,series-a,3,0
c:189256,series-a,2,2
c:189258,angel,1,4
c:189271,series-a,1,3
c:189274,series-a,1,1
c:189278,angel,2,4
c:189283,other,3,1
c:189286,angel,1,0
c:189289,angel,1,0
c:189296,venture,1,3
c:189297,venture,1,1
c:189321,venture,4,4
c:189330,angel,3,7
c:189332,angel,1,1
c:189345,angel,1,0
c:189346,angel,1,1
c:18936,angel,1,0
c:189363,venture,1,1
c:189369,private-equity,3,8
c:189377,angel,1,5
c:189384,series-a,3,11
c:189395,angel,2,0
c:1894,series-c+,4,14
c:189409,series-a,1,2
c:18941,angel,1,0
c:189411,series-a,2,9
c:189416,angel,1,1
c:189418,angel,3,8
c:18943,series-c+,3,11
c:189431,series-a,1,0
c:189433,other,3,0
c:189451,angel,1,0
c:189464,angel,1,1
c:189467,series-b,1,2
c:189469,series-b,1,1
c:189471,angel,1,2
c:189474,angel,1,1
c:189486,series-a,1,3
c:1895,series-a,1,3
c:189502,angel,1,0
c:189509,venture,1,1
c:18952,angel,2,3
c:189537,angel,1,1
c:189543,angel,1,4
c:189551,venture,1,1
c:189562,angel,1,1
c:189565,angel,1,0
c:18957,venture,1,1
c:189572,series-c+,3,9
c:189582,angel,1,0
c:189585,venture,1,0
c:18959,series-c+,3,18
c:189594,angel,1,1
c:1896,series-c+,6,14
c:189605,private-equity,6,1
c:189613,angel,2,6
c:189619,angel,1,1
c:189622,venture,1,3
c:189624,angel,1,0
c:189643,angel,1,0
c:189665,venture,1,3
c:189667,venture,1,2
c:18972,series-c+,3,10
c:189721,angel,1,12
c:189722,series-a,1,4
c:189723,series-a,2,7
c:189724,angel,1,1
c:189728,angel,1,1
c:189730,angel,3,4
c:189764,series-b,3,7
c:189766,other,1,0
c:189767,angel,2,1
c:189768,angel,1,3
c:189769,private-equity,1,1
c:189773,series-a,1,1
c:189774,series-a,1,0
c:189776,series-a,1,2
c:189778,venture,1,1
c:189803,angel,1,1
c:189821,angel,1,0
c:189825,other,2,1
c:189847,venture,1,1
c:189859,post-ipo,1,0
c:189865,angel,1,1
c:189870,series-a,1,2
c:189872,series-a,1,2
c:189873,angel,1,1
c:189879,series-b,1,4
c:1899,series-b,2,4
c:18996,angel,1,0
c:18997,angel,1,0
c:18998,series-a,1,0
c:189994,other,1,1
c:190,series-a,2,8
c:19006,series-c+,2,5
c:190114,venture,1,1
c:190115,other,1,1
c:190116,private-equity,1,0
c:19014,angel,2,0
c:190149,angel,1,1
c:190150,series-a,1,2
c:190165,angel,1,0
c:19018,venture,1,2
c:1902,angel,1,0
c:19020,venture,6,1
c:190203,angel,1,1
c:190204,angel,2,0
c:190207,angel,2,2
c:190214,angel,1,1
c:190225,angel,1,7
c:190228,private-equity,1,1
c:19023,series-a,1,1
c:190230,angel,1,1
c:190231,angel,2,2
c:190234,series-a,1,5
c:190276,venture,1,1
c:190290,other,2,5
c:190296,series-a,1,1
c:190299,private-equity,1,0
c:190305,series-a,1,3
c:190324,series-a,1,4
c:190337,series-a,1,4
c:190355,venture,1,3
c:190364,series-a,1,2
c:190373,venture,1,0
c:190374,angel,2,0
c:190375,other,1,1
c:190379,series-a,1,2
c:190384,venture,1,3
c:190390,venture,2,0
c:190407,other,1,0
c:190417,series-a,2,11
c:19044,angel,1,1
c:190467,angel,1,1
c:190478,angel,1,0
c:190488,angel,1,0
c:1905,angel,2,6
c:190500,series-a,2,4
c:190509,series-b,2,4
c:190528,series-a,1,0
c:190530,series-a,1,1
c:190534,angel,2,14
c:190539,angel,1,3
c:190579,angel,1,0
c:19060,venture,1,1
c:190631,angel,1,6
c:190651,angel,1,0
c:190654,angel,1,1
c:19068,series-c+,5,18
c:190682,series-a,3,11
c:190684,angel,2,0
c:190687,series-a,1,2
c:190688,series-a,1,2
c:19073,series-a,1,0
c:190730,angel,1,0
c:190734,angel,1,0
c:190747,venture,1,1
c:190750,angel,1,0
c:190764,angel,2,3
c:190769,series-a,1,2
c:19077,angel,1,0
c:190779,angel,1,1
c:190790,angel,2,0
c:190791,series-b,2,4
c:190793,angel,1,0
c:190804,angel,1,0
c:190811,series-a,1,2
c:190812,private-equity,1,1
c:190813,series-b,2,8
c:190814,angel,1,1
c:190816,venture,1,1
c:190818,angel,1,0
c:190819,angel,1,0
c:190820,series-a,1,1
c:190837,private-equity,1,0
c:190853,angel,1,0
c:190857,series-a,1,5
c:190858,venture,1,0
c:19089,series-a,1,0
c:190892,angel,1,1
c:1909,series-a,1,1
c:190901,angel,1,2
c:190902,private-equity,1,1
c:190938,series-a,6,15
c:190948,series-a,1,1
c:190954,angel,2,1
c:190955,angel,1,1
c:190956,private-equity,1,1
c:190959,private-equity,1,1
c:190961,angel,1,1
c:190962,series-a,2,0
c:190963,angel,1,1
c:190965,venture,2,0
c:191,series-c+,3,17
c:19101,series-b,2,4
c:19104,angel,1,1
c:191046,angel,1,8
c:191069,venture,3,11
c:191081,angel,1,1
c:191104,venture,3,0
c:191107,angel,1,3
c:191113,venture,1,0
c:191114,venture,1,1
c:191128,angel,1,1
c:19113,venture,1,1
c:191131,venture,1,0
c:191134,series-a,1,1
c:191135,series-a,2,4
c:191138,venture,1,1
c:191140,series-a,2,5
c:191145,venture,1,1
c:191152,venture,2,1
c:191170,series-b,2,2
c:191207,angel,1,1
c:191208,venture,1,1
c:191214,other,1,0
c:19122,angel,1,0
c:191226,angel,1,1
c:191229,other,2,0
c:19123,angel,1,0
c:191242,angel,1,1
c:191252,series-a,2,1
c:191267,series-c+,1,3
c:191268,venture,1,2
c:191269,series-b,2,4
c:191271,series-a,1,2
c:191275,venture,1,0
c:191288,angel,1,0
c:191338,angel,1,1
c:191339,series-a,1,2
c:191378,angel,1,0
c:191387,angel,2,4
c:1914,venture,2,0
c:19141,angel,1,0
c:19142,angel,1,2
c:191435,angel,1,0
c:191436,series-a,2,3
c:191438,angel,1,1
c:191440,angel,1,1
c:191441,angel,1,0
c:191443,angel,2,1
c:191451,private-equity,1,1
c:191457,venture,2,0
c:191460,angel,1,1
c:191461,series-a,1,1
c:191462,private-equity,1,1
c:191463,series-a,1,1
c:191464,private-equity,1,0
c:191466,other,1,1
c:191467,private-equity,1,1
c:191502,angel,1,1
c:191510,other,2,1
c:19153,angel,1,5
c:19154,series-a,1,2
c:191559,series-a,1,32
c:191560,venture,1,4
c:191561,series-a,4,3
c:191564,other,3,3
c:191567,angel,1,2
c:191575,series-a,2,3
c:19158,venture,1,0
c:191580,angel,1,1
c:191587,venture,1,1
c:191597,other,1,0
c:1916,other,1,0
c:191600,angel,1,8
c:191610,series-b,2,2
c:191629,angel,2,6
c:191637,angel,1,7
c:191639,series-a,1,4
c:191642,venture,1,7
c:191670,angel,1,2
c:191675,angel,1,1
c:191680,series-a,1,1
c:191681,angel,3,12
c:191682,series-a,1,1
c:191684,venture,2,3
c:191685,angel,1,2
c:191693,angel,1,1
c:191696,angel,2,13
c:19172,venture,1,0
c:191730,angel,1,1
c:191774,private-equity,2,2
c:191780,other,2,0
c:19181,venture,1,0
c:19182,venture,4,8
c:191826,angel,1,4
c:191828,angel,1,3
c:191830,angel,1,3
c:191838,angel,1,1
c:191839,angel,1,1
c:191852,angel,1,2
c:191878,series-a,5,6
c:191880,angel,3,0
c:191881,series-a,1,18
c:191887,angel,1,2
c:191909,angel,1,1
c:191934,venture,1,0
c:191939,other,2,2
c:191941,angel,1,1
c:191942,angel,1,2
c:191952,angel,1,0
c:191954,series-a,1,13
c:191958,series-c+,3,3
c:191967,other,1,1
c:191975,other,1,0
c:191980,angel,1,1
c:191982,angel,1,3
c:191984,angel,3,1
c:191994,series-a,1,1
c:191997,angel,1,1
c:192,series-c+,3,11
c:192053,angel,1,1
c:192068,angel,1,1
c:19208,series-b,2,5
c:192082,series-a,1,2
c:192086,series-a,2,17
c:192091,other,1,0
c:192097,series-a,1,0
c:192103,angel,1,1
c:192129,other,1,0
c:192140,series-a,2,3
c:192147,private-equity,1,0
c:192150,angel,2,0
c:192158,angel,1,1
c:192163,series-a,2,3
c:192169,other,2,1
c:192177,angel,2,0
c:1922,series-b,3,8
c:192251,angel,1,0
c:192272,angel,1,1
c:19228,series-c+,1,3
c:192280,angel,1,0
c:192287,venture,1,1
c:1923,series-a,2,23
c:192313,angel,2,1
c:192334,series-a,2,1
c:19234,venture,3,10
c:192392,angel,1,1
c:192406,series-a,1,3
c:192408,series-a,1,3
c:19241,venture,1,0
c:192415,angel,1,1
c:192420,angel,1,0
c:192429,angel,1,2
c:192432,series-a,2,4
c:192435,angel,1,1
c:19244,angel,1,1
c:192491,angel,2,1
c:192492,venture,2,0
c:192520,other,1,0
c:192544,series-a,1,0
c:19257,series-c+,1,2
c:19258,series-c+,1,4
c:192581,series-a,1,2
c:1926,series-c+,3,12
c:192604,angel,1,1
c:192610,angel,4,0
c:192631,angel,1,3
c:192650,angel,1,1
c:192662,other,1,0
c:192672,angel,1,1
c:192704,angel,4,1
c:192705,angel,1,1
c:192729,angel,1,1
c:192730,series-b,2,4
c:192744,series-a,1,2
c:192746,angel,1,1
c:19275,angel,1,1
c:192751,angel,3,0
c:19277,other,2,4
c:192775,series-a,1,4
c:192784,angel,1,0
c:192797,series-a,1,3
c:192799,angel,2,2
c:192801,angel,1,0
c:192805,angel,1,1
c:192849,venture,2,14
c:192856,venture,1,1
c:19289,venture,5,16
c:192893,angel,1,6
c:192904,series-a,1,2
c:192913,angel,1,2
c:192923,venture,1,1
c:192929,angel,1,0
c:192933,series-a,1,0
c:192938,angel,2,1
c:192954,venture,1,0
c:192956,angel,1,2
c:192975,angel,1,1
c:192978,series-a,1,4
c:192979,series-a,1,1
c:192981,angel,1,0
c:192982,series-a,1,3
c:192983,angel,3,3
c:192986,angel,1,1
c:192989,series-a,1,1
c:192996,angel,1,2
c:193001,venture,2,2
c:193004,angel,1,1
c:193005,series-a,4,19
c:193015,series-a,2,8
c:193021,angel,1,1
c:193029,series-b,3,8
c:19303,other,1,0
c:193046,other,1,0
c:193054,angel,1,0
c:193058,angel,1,1
c:193082,angel,1,1
c:193094,venture,1,0
c:19310,other,1,0
c:19311,venture,1,0
c:193110,venture,2,2
c:193117,angel,1,0
c:193119,angel,1,1
c:193127,angel,2,1
c:193129,series-b,2,4
c:19313,venture,7,0
c:193130,series-a,1,1
c:193134,angel,1,0
c:19314,series-a,1,1
c:193182,angel,2,3
c:193183,private-equity,2,2
c:193185,venture,1,0
c:193190,angel,1,1
c:193221,other,2,0
c:193224,venture,1,1
c:193242,angel,1,0
c:193244,angel,2,1
c:19325,angel,1,1
c:193250,private-equity,1,1
c:193257,private-equity,1,1
c:193262,other,2,2
c:193264,series-b,1,2
c:193308,venture,1,1
c:193317,venture,2,3
c:193337,angel,1,0
c:193378,angel,1,0
c:193383,series-a,1,1
c:193389,angel,1,6
c:193395,series-a,1,14
c:193410,angel,1,0
c:193415,angel,1,0
c:193432,venture,1,0
c:193437,venture,1,0
c:193444,venture,2,3
c:193446,private-equity,1,1
c:193450,angel,1,1
c:193454,series-a,1,1
c:193470,angel,1,0
c:193513,series-b,1,0
c:193517,venture,1,1
c:193518,series-a,1,2
c:193520,series-c+,1,1
c:193522,series-a,1,1
c:193523,venture,2,4
c:193524,series-b,2,7
c:193525,angel,1,5
c:193526,venture,1,0
c:193529,other,2,1
c:193530,private-equity,1,1
c:193534,angel,1,4
c:193539,private-equity,1,2
c:193543,private-equity,1,1
c:193548,private-equity,1,0
c:19355,series-c+,1,3
c:193586,angel,1,0
c:193591,angel,1,0
c:193597,angel,1,1
c:193603,series-a,2,2
c:193604,venture,1,3
c:193605,angel,1,1
c:193609,angel,1,0
c:193614,angel,1,0
c:193617,venture,1,0
c:193618,angel,1,0
c:193625,angel,1,0
c:193634,angel,1,0
c:193636,venture,1,1
c:193639,venture,1,1
c:193640,angel,1,1
c:193641,angel,1,7
c:193642,venture,1,1
c:193644,angel,1,1
c:193647,series-b,4,3
c:193648,venture,1,1
c:193656,series-a,2,4
c:193658,angel,2,1
c:193674,series-a,1,1
c:193676,angel,1,1
c:193679,venture,2,3
c:193682,series-a,1,4
c:193696,private-equity,2,17
c:193708,angel,1,0
c:193711,series-b,2,3
c:193718,series-a,1,9
c:19372,venture,1,1
c:193732,angel,1,0
c:193733,angel,1,1
c:193734,angel,1,0
c:193735,venture,2,2
c:193736,angel,1,2
c:193742,angel,3,3
c:193755,venture,1,0
c:193765,venture,1,1
c:193772,angel,1,5
c:193781,venture,4,2
c:193783,angel,2,7
c:193787,angel,1,2
c:193817,angel,1,1
c:193827,angel,2,1
c:193853,other,1,1
c:19386,venture,1,0
c:193865,venture,2,6
c:193870,venture,1,1
c:193872,series-a,1,1
c:193873,angel,3,0
c:193883,venture,1,0
c:193887,other,2,0
c:193888,angel,1,0
c:193890,series-a,1,0
c:193892,venture,1,1
c:193932,private-equity,1,0
c:193955,angel,2,6
c:193968,private-equity,1,1
c:194,series-c+,5,13
c:194027,series-a,3,1
c:19403,angel,1,1
c:194030,venture,2,0
c:194047,series-a,3,4
c:19409,series-b,4,4
c:19412,angel,1,0
c:194123,angel,1,1
c:194204,series-b,1,1
c:194224,venture,1,1
c:194234,angel,3,4
c:194247,angel,2,2
c:19428,other,1,1
c:19434,angel,2,0
c:19435,venture,2,3
c:194381,angel,2,1
c:19447,angel,2,2
c:1945,angel,2,4
c:194527,angel,1,1
c:19462,angel,2,1
c:19469,series-a,2,6
c:194737,series-a,3,4
c:19476,angel,1,0
c:194787,private-equity,1,4
c:19483,series-b,2,5
c:194835,angel,1,2
c:19486,series-a,1,1
c:194860,series-a,2,0
c:194988,angel,1,1
c:194993,series-a,2,7
c:194994,angel,1,6
c:195,series-c+,7,31
c:195024,venture,1,0
c:195038,series-a,1,1
c:195045,series-a,2,2
c:19505,series-b,2,6
c:195056,series-a,1,1
c:19507,other,1,0
c:195073,series-a,3,2
c:195084,angel,1,0
c:195107,other,1,0
c:195120,venture,3,11
c:195121,series-a,1,1
c:195124,angel,1,0
c:195134,series-a,1,4
c:195135,series-a,3,11
c:195143,angel,1,0
c:195153,private-equity,1,1
c:195163,series-a,1,0
c:195176,private-equity,1,1
c:195185,angel,1,1
c:195189,venture,1,0
c:195191,angel,2,2
c:195198,angel,1,0
c:1952,angel,1,4
c:195227,venture,1,3
c:195233,series-a,2,3
c:195240,angel,1,1
c:195252,venture,1,3
c:195253,angel,2,1
c:195254,angel,1,1
c:195257,series-a,1,2
c:19526,angel,1,0
c:195269,venture,1,1
c:195292,other,4,0
c:195298,series-a,1,0
c:19530,venture,2,1
c:195311,venture,2,2
c:195323,angel,1,1
c:195324,angel,1,2
c:19533,series-a,1,1
c:195331,angel,2,1
c:195342,angel,1,0
c:195345,angel,1,7
c:195353,angel,1,1
c:195354,series-a,2,3
c:19536,other,4,5
c:19537,series-b,2,7
c:19538,venture,2,1
c:195385,series-a,3,3
c:195387,venture,1,2
c:195389,venture,2,1
c:195398,venture,1,1
c:1954,series-a,3,11
c:195405,venture,1,6
c:195446,series-b,4,4
c:195450,venture,2,2
c:195451,angel,1,0
c:195453,private-equity,2,4
c:195473,angel,1,5
c:195490,other,3,3
c:195501,series-a,1,1
c:195504,angel,1,0
c:195508,series-a,1,1
c:195522,angel,1,1
c:195524,angel,1,0
c:195531,angel,2,0
c:195542,angel,1,3
c:195543,venture,3,7
c:195547,angel,1,1
c:195550,series-a,1,4
c:195553,angel,1,0
c:195554,series-c+,2,8
c:195592,venture,1,3
c:195601,venture,1,2
c:195608,venture,1,1
c:195614,private-equity,1,1
c:19562,series-c+,6,4
c:195641,angel,1,1
c:195647,angel,1,1
c:195657,angel,1,1
c:195661,angel,1,0
c:195662,series-a,2,2
c:195679,angel,1,0
c:195680,angel,1,0
c:195683,private-equity,1,0
c:19569,series-c+,2,7
c:1957,series-a,1,1
c:195707,series-a,1,0
c:195709,series-b,2,6
c:195713,angel,1,0
c:195720,series-a,1,4
c:195726,angel,4,2
c:195727,series-a,1,1
c:195728,series-b,1,1
c:195730,venture,2,1
c:195732,angel,2,0
c:195749,venture,1,2
c:195752,series-a,2,5
c:195757,private-equity,1,1
c:195760,angel,2,5
c:195777,series-b,3,4
c:195787,angel,3,3
c:195796,venture,1,1
c:195800,angel,1,2
c:195802,venture,2,0
c:195804,venture,1,2
c:195828,angel,1,9
c:195835,angel,1,0
c:195836,angel,3,3
c:195847,angel,1,2
c:195849,angel,1,1
c:195853,angel,1,0
c:19586,series-a,1,0
c:195884,angel,1,1
c:195893,angel,1,0
c:195898,angel,1,0
c:1959,venture,3,2
c:195905,angel,1,0
c:195913,angel,1,0
c:195921,angel,1,4
c:195923,angel,1,0
c:195948,angel,1,0
c:195955,venture,1,1
c:195957,angel,1,1
c:195966,angel,1,1
c:19597,venture,1,5
c:195971,venture,2,7
c:19598,angel,1,3
c:196,series-b,2,8
c:1960,series-a,2,4
c:196009,venture,1,6
c:196021,angel,1,3
c:196028,private-equity,3,0
c:196031,angel,1,0
c:196032,series-a,1,0
c:196035,other,2,0
c:196036,angel,1,0
c:196037,angel,1,0
c:196038,series-a,1,0
c:196039,venture,2,0
c:196062,private-equity,1,1
c:196064,private-equity,1,1
c:196068,angel,1,0
c:196069,series-a,1,6
c:196072,angel,1,0
c:196081,series-a,1,2
c:1961,series-c+,4,13
c:196132,angel,2,2
c:196138,venture,1,7
c:196145,series-a,1,4
c:196149,series-a,1,2
c:196177,series-c+,1,0
c:196260,other,1,0
c:196261,angel,2,10
c:196268,series-b,1,1
c:196270,private-equity,1,2
c:196272,angel,1,2
c:196275,angel,1,2
c:19628,angel,1,0
c:196285,angel,1,0
c:196287,venture,1,1
c:196288,private-equity,1,2
c:19629,series-c+,1,3
c:196295,series-a,2,5
c:196317,angel,1,0
c:196421,series-a,1,4
c:19651,series-a,3,4
c:196523,private-equity,1,1
c:196532,angel,1,5
c:19655,series-a,2,14
c:196586,angel,2,0
c:196606,venture,1,3
c:196633,series-a,1,4
c:196637,series-a,1,3
c:196638,series-a,1,4
c:19664,series-b,2,2
c:196653,venture,3,0
c:196655,venture,1,1
c:196657,venture,1,1
c:196658,angel,1,1
c:196663,venture,2,2
c:19669,venture,3,13
c:1967,venture,2,2
c:19670,series-b,2,4
c:196703,venture,1,2
c:19671,series-a,2,10
c:196716,venture,1,2
c:196748,venture,1,5
c:196782,venture,1,4
c:19679,venture,3,0
c:196820,series-a,1,0
c:196829,other,1,0
c:196844,other,1,0
c:196864,series-a,1,0
c:19687,angel,1,1
c:196898,venture,1,4
c:196911,series-a,1,1
c:196940,venture,1,1
c:196980,series-a,2,9
c:196997,series-a,1,13
c:196998,series-b,4,20
c:197,series-a,1,2
c:19700,series-c+,3,10
c:197013,series-a,1,2
c:197021,angel,1,0
c:197026,angel,1,0
c:197029,angel,2,1
c:197030,angel,2,7
c:197057,angel,1,1
c:19707,angel,1,0
c:197073,angel,1,0
c:197093,angel,1,0
c:197104,angel,1,1
c:19711,angel,1,5
c:197126,series-c+,2,3
c:197128,angel,1,0
c:19713,series-a,1,1
c:197148,venture,1,1
c:19717,series-c+,2,8
c:197189,venture,1,0
c:1972,private-equity,3,7
c:197200,other,1,1
c:19725,angel,3,1
c:197251,series-a,1,2
c:19732,angel,1,0
c:197334,angel,1,2
c:197364,angel,1,1
c:197370,venture,1,1
c:19740,series-c+,3,4
c:197407,angel,1,0
c:19741,series-b,2,6
c:197424,venture,3,0
c:19744,series-c+,6,13
c:19745,series-a,2,6
c:19749,series-a,1,1
c:197510,series-b,2,0
c:197514,series-a,1,0
c:197526,angel,1,1
c:197552,series-a,2,1
c:197555,venture,1,0
c:1976,series-a,1,2
c:197618,other,3,0
c:197658,angel,1,0
c:197732,angel,1,0
c:19779,venture,1,1
c:197800,venture,1,1
c:197810,angel,1,8
c:197844,angel,1,1
c:197878,venture,1,0
c:19794,venture,1,1
c:19798,angel,1,0
c:197986,series-a,1,2
c:197991,series-b,2,4
c:198016,angel,2,0
c:19803,series-a,1,1
c:198050,private-equity,1,1
c:19806,venture,1,0
c:198127,angel,1,0
c:198139,angel,1,0
c:198178,other,1,0
c:198185,angel,1,1
c:198235,other,1,0
c:198243,venture,1,0
c:19825,angel,1,0
c:198339,angel,2,2
c:19841,venture,2,0
c:198413,venture,1,3
c:19842,series-b,2,4
c:198434,venture,1,1
c:19844,series-a,1,0
c:19846,angel,1,2
c:198496,angel,2,2
c:19852,angel,1,0
c:19854,venture,2,6
c:19856,series-a,1,1
c:19861,other,5,6
c:19862,venture,4,14
c:198632,angel,1,0
c:198649,venture,1,0
c:19865,series-b,1,3
c:198650,series-a,1,0
c:198658,angel,1,0
c:19867,series-c+,2,11
c:19869,venture,1,1
c:198696,angel,1,0
c:19874,series-a,1,1
c:198741,angel,1,0
c:19877,series-c+,2,6
c:19878,series-a,1,2
c:198822,venture,2,3
c:198826,angel,1,0
c:19883,series-b,3,10
c:198834,angel,1,0
c:19887,angel,1,0
c:19895,series-a,1,1
c:198954,series-a,1,5
c:198962,angel,1,0
c:198970,series-a,1,3
c:198974,series-b,2,2
c:198979,venture,1,2
c:198980,venture,1,1
c:198996,private-equity,1,1
c:199,series-a,1,3
c:199002,angel,1,0
c:199008,angel,3,2
c:199018,private-equity,1,1
c:19902,venture,1,0
c:199078,series-a,1,1
c:199080,venture,1,0
c:199125,angel,1,0
c:199157,angel,1,1
c:199162,angel,2,0
c:19918,angel,1,2
c:19920,venture,1,1
c:199206,angel,1,10
c:199214,venture,1,2
c:199218,angel,1,0
c:19922,series-a,3,2
c:199226,venture,5,0
c:199232,other,1,0
c:199238,angel,1,3
c:19924,venture,1,2
c:199303,private-equity,1,0
c:199330,series-a,2,0
c:19935,angel,1,0
c:199392,venture,1,1
c:199397,angel,2,5
c:199418,venture,3,3
c:19946,venture,3,8
c:199466,venture,1,1
c:19947,series-c+,2,5
c:199477,venture,1,1
c:19948,venture,7,22
c:199505,venture,2,1
c:19951,series-b,2,0
c:199524,series-a,1,2
c:199527,angel,2,6
c:19953,series-c+,2,3
c:199579,angel,2,2
c:199585,series-b,2,2
c:1996,angel,2,5
c:199605,angel,1,0
c:199624,angel,2,1
c:199632,angel,1,1
c:199642,post-ipo,1,0
c:199649,angel,1,2
c:19966,series-a,1,15
c:199660,angel,1,10
c:199684,venture,1,0
c:19969,venture,2,2
c:199701,venture,1,1
c:199702,other,1,0
c:19976,venture,2,0
c:199860,venture,1,1
c:199863,series-a,4,2
c:19988,series-a,1,0
c:19989,series-a,1,0
c:199988,venture,1,1
c:199996,series-c+,3,5
c:20,venture,1,1
c:200,series-c+,3,17
c:20001,venture,2,3
c:200012,venture,2,3
c:20003,venture,2,4
c:200064,other,2,0
c:200073,angel,1,0
c:200077,angel,1,0
c:20009,series-b,3,7
c:200111,series-a,1,3
c:200127,series-b,2,4
c:200136,angel,1,0
c:200138,angel,2,0
