object_id,rounds_total,last_funding_round_type,number_of_participants
c:85050,,,
c:85051,,,
c:85052,,,
c:85053,,,
c:85054,2.0,,
c:85056,4.0,other,4.0
c:85057,,,
c:85058,1.0,series-a,1.0
c:85059,,,
c:85060,,,
c:85061,2.0,other,0.0
c:85062,,,
c:85064,,,
c:85065,,,
c:85066,,,
c:85067,,,
c:85068,,,
c:85069,,,
c:8507,,,
c:85070,,,
c:85072,,,
c:85074,,,
c:85075,,,
c:85077,2.0,venture,0.0
c:85078,1.0,angel,0.0
c:85079,,,
c:8508,,,
c:85080,,,
c:85081,,,
c:85082,1.0,venture,0.0
c:85083,,,
c:85084,1.0,angel,1.0
c:85085,,,
c:85086,,,
c:85087,,,
c:8509,,,
c:85090,,,
c:85091,,,
c:85093,,,
c:85094,,,
c:85097,1.0,angel,0.0
c:85098,,,
c:85099,,,
c:851,1.0,private-equity,0.0
c:8510,,,
c:85100,,,
c:85102,,,
c:85103,,,
c:85104,,,
c:85105,2.0,angel,2.0
c:85106,,,
c:85107,,,
c:85108,,,
c:85109,1.0,series-a,4.0
c:8511,,,
c:85110,1.0,angel,0.0
c:85111,,,
c:85112,,,
c:85113,,,
c:85115,,,
c:85116,,,
c:85118,,,
c:8512,,,
c:85120,,,
c:85121,,,
c:85124,,,
c:85125,,,
c:85126,,,
c:85128,1.0,angel,1.0
c:85129,,,
c:8513,,,
c:85131,,,
c:85132,,,
c:85133,2.0,series-c+,6.0
c:85134,,,
c:85135,,,
c:85136,,,
c:85137,,,
c:85139,,,
c:8514,1.0,series-a,1.0
c:85140,1.0,series-a,0.0
c:85142,2.0,series-a,6.0
c:85143,1.0,angel,0.0
c:85144,,,
c:85146,,,
c:85148,,,
c:8515,1.0,angel,0.0
c:85150,,,
c:85154,,,
c:85155,2.0,series-a,23.0
c:85156,,,
c:85161,,,
c:85162,3.0,series-a,18.0
c:85163,,,
c:85165,,,
c:85167,1.0,series-a,0.0
c:85168,,,
c:85169,,,
c:8517,1.0,angel,0.0
c:85170,,,
c:85172,,,
c:85174,,,
c:85175,,,
c:85176,,,
c:85183,,,
c:85187,,,
c:85188,1.0,series-a,3.0
c:85189,,,
c:8519,1.0,angel,1.0
c:85190,1.0,angel,0.0
c:85191,,,
c:85192,,,
c:85193,,,
c:85194,,,
c:85195,1.0,venture,1.0
c:85196,,,
c:85198,,,
c:85199,,,
c:852,,,
c:8520,,,
c:85200,,,
c:85201,,,
c:85202,,,
c:85203,,,
c:85204,3.0,series-a,0.0
c:85205,,,
c:85206,5.0,venture,0.0
c:85207,1.0,series-a,4.0
c:85208,,,
c:85209,,,
c:8521,,,
c:85210,,,
c:85211,,,
c:85212,,,
c:85213,,,
c:85214,,,
c:85215,,,
c:85216,,,
c:85218,1.0,angel,0.0
c:85219,2.0,other,0.0
c:8522,,,
c:85220,,,
c:85221,,,
c:85222,,,
c:85223,2.0,series-a,5.0
c:85224,,,
c:85225,,,
c:85226,,,
c:85227,,,
c:85228,,,
c:85229,,,
c:8523,1.0,series-c+,4.0
c:85230,,,
c:85231,,,
c:85233,,,
c:85234,,,
c:85235,,,
c:85236,,,
c:85237,,,
c:85238,,,
c:85239,,,
c:85240,1.0,angel,0.0
c:85241,1.0,angel,1.0
c:85243,,,
c:85244,,,
c:85245,,,
c:85246,,,
c:85247,1.0,series-c+,1.0
c:85248,,,
c:85249,,,
c:8525,,,
c:85250,,,
c:85251,,,
c:85252,,,
c:85253,1.0,venture,1.0
c:85254,,,
c:85256,3.0,venture,4.0
c:85257,,,
c:85258,,,
c:85259,,,
c:8526,,,
c:85264,,,
c:85266,,,
c:85267,,,
c:85268,,,
c:85269,,,
c:8527,1.0,series-a,1.0
c:85270,,,
c:85271,,,
c:85275,,,
c:85276,,,
c:85279,,,
c:85280,,,
c:85283,,,
c:85286,,,
c:85287,,,
c:85288,,,
c:85289,,,
c:8529,,,
c:85290,,,
c:85291,,,
c:85292,,,
c:85293,,,
c:85294,,,
c:85296,,,
c:85298,,,
c:85299,,,
c:853,2.0,series-b,2.0
c:8530,1.0,venture,2.0
c:85301,,,
c:85302,,,
c:85303,1.0,private-equity,0.0
c:85304,,,
c:85305,,,
c:85307,,,
c:85308,1.0,other,0.0
c:85309,,,
c:85310,,,
c:85311,,,
c:85312,,,
c:85313,,,
c:85314,,,
c:85316,,,
c:85317,,,
c:85318,2.0,other,0.0
c:85319,,,
c:8532,2.0,series-c+,4.0
c:85320,,,
c:85321,,,
c:85322,,,
c:85323,,,
c:85324,,,
c:85325,,,
c:85326,,,
c:85327,,,
c:85328,,,
c:85329,,,
c:8533,4.0,other,4.0
c:85330,,,
c:85331,,,
c:85332,,,
c:85334,,,
c:85335,,,
c:85336,,,
c:85337,,,
c:85338,,,
c:85339,,,
c:8534,,,
c:85341,,,
c:85342,,,
c:85343,,,
c:85345,,,
c:85346,,,
c:85347,2.0,series-b,2.0
c:85348,,,
c:85349,,,
c:85350,1.0,angel,0.0
c:85351,3.0,venture,4.0
c:85352,2.0,series-b,12.0
c:85353,,,
c:85356,4.0,venture,0.0
c:85357,,,
c:85358,,,
c:85359,,,
c:8536,,,
c:85360,,,
c:85361,5.0,venture,5.0
c:85362,3.0,other,2.0
c:85363,,,
c:85364,,,
c:85367,1.0,other,1.0
c:85368,,,
c:85369,4.0,venture,11.0
c:8537,,,
c:85370,,,
c:85372,1.0,angel,0.0
c:85373,,,
c:85376,,,
c:85377,,,
c:85378,,,
c:8538,,,
c:85380,2.0,other,2.0
c:85381,1.0,private-equity,0.0
c:85383,2.0,venture,1.0
c:85384,1.0,,
c:85387,,,
c:8539,,,
c:85390,,,
c:85391,,,
c:85394,,,
c:85395,,,
c:85396,,,
c:85397,,,
c:85398,,,
c:85399,,,
c:854,,,
c:8540,2.0,series-c+,5.0
c:85400,1.0,other,0.0
c:85401,2.0,venture,0.0
c:85402,1.0,venture,0.0
c:85403,,,
c:85404,1.0,angel,0.0
c:85406,,,
c:85407,,,
c:85408,,,
c:85409,,,
c:85410,,,
c:85411,1.0,angel,0.0
c:85412,,,
c:85413,,,
c:85414,,,
c:85415,,,
c:85416,,,
c:85417,,,
c:85418,,,
c:85419,,,
c:85420,,,
c:85421,,,
c:85422,,,
c:85423,,,
c:85424,,,
c:85425,2.0,,
c:85426,,,
c:85427,,,
c:85429,,,
c:8543,,,
c:85430,,,
c:85431,,,
c:85432,,,
c:85433,,,
c:85434,2.0,angel,3.0
c:85435,1.0,venture,2.0
c:85436,,,
c:85437,,,
c:85438,,,
c:85439,,,
c:85440,,,
c:85441,,,
c:85442,,,
c:85443,,,
c:85444,1.0,series-a,1.0
c:85445,1.0,angel,0.0
c:85446,,,
c:85447,,,
c:85449,1.0,angel,0.0
c:85450,,,
c:85451,,,
c:85452,,,
c:85453,,,
c:85455,,,
c:85458,,,
c:85459,,,
c:85460,,,
c:85461,,,
c:85462,,,
c:85463,,,
c:85466,,,
c:85468,,,
c:8547,,,
c:85471,,,
c:85472,,,
c:85473,,,
c:85474,,,
c:85475,,,
c:85476,1.0,angel,0.0
c:85477,,,
c:85478,,,
c:85479,,,
c:8548,1.0,,
c:85480,,,
c:85481,,,
c:85482,,,
c:85483,,,
c:85484,,,
c:85485,,,
c:85486,,,
c:85487,,,
c:85488,,,
c:85489,,,
c:8549,1.0,angel,1.0
c:85490,,,
c:85492,,,
c:85493,1.0,angel,0.0
c:85494,1.0,,
c:85495,,,
c:85496,,,
c:85497,,,
c:85498,,,
c:85499,,,
c:855,,,
c:8550,,,
c:85502,,,
c:85503,3.0,angel,0.0
c:85504,,,
c:85506,,,
c:85507,2.0,angel,0.0
c:85508,,,
c:85509,2.0,series-b,13.0
c:8551,,,
c:85510,1.0,venture,3.0
c:85511,1.0,venture,1.0
c:85512,,,
c:85513,1.0,series-a,1.0
c:85514,1.0,venture,0.0
c:85516,1.0,series-b,1.0
c:85517,,,
c:85518,,,
c:85519,,,
c:8552,,,
c:85520,,,
c:85523,,,
c:85525,,,
c:85528,,,
c:85529,,,
c:8553,3.0,series-c+,5.0
c:85531,,,
c:85532,,,
c:85534,,,
c:85537,,,
c:85538,,,
c:85539,,,
c:8554,,,
c:85540,,,
c:85542,,,
c:85543,,,
c:85544,,,
c:85546,,,
c:85548,,,
c:85549,,,
c:8555,,,
c:85550,,,
c:85551,,,
c:85552,,,
c:85553,,,
c:85555,,,
c:85556,,,
c:85557,,,
c:85558,,,
c:8556,,,
c:85561,1.0,angel,0.0
c:85562,,,
c:85563,,,
c:85564,1.0,angel,1.0
c:85565,,,
c:85567,,,
c:85568,,,
c:85569,,,
c:8557,,,
c:85570,,,
c:85571,,,
c:85572,,,
c:85574,,,
c:85575,,,
c:85576,,,
c:85577,,,
c:85578,,,
c:85580,,,
c:85581,3.0,venture,2.0
c:85582,2.0,venture,0.0
c:85583,,,
c:85584,,,
c:85585,2.0,angel,1.0
c:85587,1.0,,
c:85589,1.0,venture,2.0
c:85590,1.0,venture,1.0
c:85592,,,
c:85593,,,
c:85594,,,
c:85597,,,
c:85598,1.0,angel,0.0
c:856,2.0,series-b,5.0
c:8560,,,
c:85605,,,
c:85606,,,
c:85607,2.0,angel,0.0
c:85608,,,
c:85609,,,
c:8561,,,
c:85610,,,
c:85611,,,
c:85612,,,
c:85613,,,
c:85614,,,
c:85615,,,
c:85617,3.0,angel,4.0
c:85618,,,
c:8562,1.0,angel,1.0
c:85621,,,
c:85622,,,
c:85624,,,
c:85625,,,
c:85626,,,
c:85627,3.0,venture,5.0
c:85632,,,
c:85633,,,
c:85634,,,
c:85635,,,
c:85638,,,
c:85639,,,
c:8564,,,
c:85640,3.0,venture,6.0
c:85641,,,
c:85642,1.0,angel,3.0
c:85643,2.0,venture,4.0
c:85644,1.0,angel,1.0
c:85645,,,
c:85646,,,
c:85647,,,
c:85648,,,
c:85649,,,
c:8565,,,
c:85650,,,
c:85651,,,
c:85652,,,
c:85653,,,
c:85654,,,
c:85655,,,
c:85656,,,
c:85657,,,
c:85658,,,
c:85659,,,
c:8566,,,
c:85660,,,
c:85661,1.0,venture,0.0
c:85662,,,
c:85663,,,
c:85664,,,
c:85665,,,
c:85666,1.0,series-a,0.0
c:85667,,,
c:85668,,,
c:85669,,,
c:85673,,,
c:85676,,,
c:85677,,,
c:85678,,,
c:85679,5.0,angel,5.0
c:85681,1.0,angel,0.0
c:85683,,,
c:85684,,,
c:85688,2.0,other,0.0
c:85689,,,
c:8569,,,
c:85690,,,
c:85693,,,
c:85694,,,
c:85695,,,
c:85696,1.0,angel,1.0
c:85697,,,
c:85698,,,
c:85699,1.0,,
c:857,1.0,series-a,3.0
c:8570,1.0,other,1.0
c:85700,,,
c:85702,,,
c:85704,,,
c:85706,,,
c:85707,2.0,venture,1.0
c:85708,,,
c:85709,1.0,venture,3.0
c:85710,,,
c:85711,,,
c:85712,,,
c:85713,,,
c:85726,,,
c:85727,,,
c:85729,,,
c:8573,3.0,angel,8.0
c:85730,,,
c:85731,1.0,venture,4.0
c:85732,1.0,angel,0.0
c:85733,,,
c:85734,,,
c:85735,,,
c:85736,,,
c:85737,,,
c:85739,1.0,angel,1.0
c:8574,,,
c:85740,,,
c:85741,,,
c:85742,,,
c:85743,1.0,angel,0.0
c:85745,,,
c:85746,,,
c:85748,,,
c:85749,,,
c:8575,,,
c:85750,,,
c:85751,2.0,angel,0.0
c:85752,,,
c:85754,,,
c:85755,2.0,private-equity,2.0
c:85757,1.0,series-a,1.0
c:85758,2.0,venture,2.0
c:85759,,,
c:8576,,,
c:85760,2.0,venture,2.0
c:85761,3.0,series-b,3.0
c:85762,,,
c:85763,1.0,series-a,0.0
c:85764,2.0,series-c+,1.0
c:85765,,,
c:85766,1.0,venture,1.0
c:85767,2.0,angel,13.0
c:85768,,,
c:8577,,,
c:85770,2.0,angel,1.0
c:85771,,,
c:85772,,,
c:85774,,,
c:85775,,,
c:85777,2.0,other,2.0
c:85778,1.0,angel,1.0
c:85779,,,
c:85781,,,
c:85783,,,
c:85784,,,
c:8579,,,
c:85790,,,
c:85791,,,
c:85792,,,
c:85793,,,
c:85794,1.0,series-a,2.0
c:85797,,,
c:85798,,,
c:85799,1.0,series-a,5.0
c:858,1.0,series-a,1.0
c:8580,,,
c:85801,1.0,angel,0.0
c:85802,,,
c:85805,,,
c:85806,2.0,,
c:85807,,,
c:85808,,,
c:85809,,,
c:8581,,,
c:85810,,,
c:85811,,,
c:85813,,,
c:85814,,,
c:85815,,,
c:8582,,,
c:85820,,,
c:85822,,,
c:85823,1.0,angel,0.0
c:85824,,,
c:85825,,,
c:85826,,,
c:85827,,,
c:85828,,,
c:85829,,,
c:8583,9.0,private-equity,23.0
c:85831,,,
c:85832,,,
c:85834,,,
c:85835,,,
c:85836,,,
c:85837,,,
c:85838,,,
c:85839,2.0,venture,0.0
c:8584,,,
c:85842,,,
c:85843,,,
c:85844,,,
c:85846,,,
c:85847,,,
c:85849,,,
c:85853,1.0,series-a,1.0
c:85854,1.0,series-b,3.0
c:85855,,,
c:85856,,,
c:85857,,,
c:85859,,,
c:8586,,,
c:85861,,,
c:85862,1.0,venture,1.0
c:85865,1.0,venture,0.0
c:85866,,,
c:85867,,,
c:85869,,,
c:8587,,,
c:85871,,,
c:85872,,,
c:85875,,,
c:85876,,,
c:85878,,,
c:8588,,,
c:85880,,,
c:85881,,,
c:85882,,,
c:85883,,,
c:85886,,,
c:85888,,,
c:85889,,,
c:85890,,,
c:85891,,,
c:85892,,,
c:85893,,,
c:85894,,,
c:85895,,,
c:85896,,,
c:85897,,,
c:85898,,,
c:85899,,,
c:8590,,,
c:85900,,,
c:85901,,,
c:85902,,,
c:85904,,,
c:85905,1.0,angel,4.0
c:85906,,,
c:85907,,,
c:85908,,,
c:85909,,,
c:8591,,,
c:85910,,,
c:85912,,,
c:85917,,,
c:85918,,,
c:85919,4.0,series-a,9.0
c:8592,,,
c:85920,,,
c:85921,,,
c:85922,,,
c:85923,,,
c:85924,2.0,series-b,1.0
c:85925,,,
c:85926,,,
c:85928,,,
c:85929,1.0,,
c:8593,,,
c:85930,,,
c:85932,,,
c:85934,1.0,series-a,0.0
c:85935,,,
c:85937,,,
c:85938,,,
c:85939,,,
c:8594,,,
c:85940,,,
c:85941,2.0,series-a,5.0
c:85943,,,
c:85944,3.0,angel,3.0
c:85947,,,
c:85949,,,
c:85950,,,
c:85951,,,
c:85952,1.0,other,0.0
c:85953,1.0,venture,1.0
c:85954,,,
c:85955,1.0,venture,1.0
c:85956,1.0,venture,1.0
c:85957,,,
c:85958,,,
c:85959,,,
c:8596,1.0,series-a,1.0
c:85960,,,
c:85962,,,
c:85963,,,
c:85964,,,
c:85965,,,
c:85966,1.0,angel,7.0
c:85969,,,
c:8597,,,
c:85970,,,
c:85971,2.0,series-c+,3.0
c:85972,,,
c:85973,1.0,series-b,0.0
c:85974,,,
c:85976,,,
c:85977,,,
c:85978,,,
c:85979,,,
c:8598,,,
c:85981,,,
c:85982,,,
c:85983,,,
c:85984,,,
c:85986,,,
c:85987,,,
c:85988,,,
c:85989,1.0,,
c:8599,,,
c:85990,,,
c:85991,,,
c:85994,,,
c:85996,,,
c:85997,,,
c:85998,,,
c:85999,,,
c:86,2.0,series-a,5.0
c:860,,,
c:8600,4.0,series-c+,11.0
c:86000,,,
c:86001,,,
c:86002,,,
c:86003,1.0,angel,2.0
c:86004,,,
c:86005,,,
c:86006,1.0,venture,1.0
c:86008,1.0,series-a,2.0
c:86009,1.0,post-ipo,0.0
c:8601,1.0,angel,1.0
c:86010,,,
c:86011,,,
c:86012,,,
c:86013,,,
c:86014,,,
c:86015,,,
c:86016,,,
c:86018,2.0,angel,0.0
c:86019,1.0,,
c:8602,,,
c:86020,2.0,other,0.0
c:86021,,,
c:86022,1.0,angel,1.0
c:86023,,,
c:86024,,,
c:86025,,,
c:86026,,,
c:86027,,,
c:8603,,,
c:86030,,,
c:86031,,,
c:86032,,,
c:86033,,,
c:86034,,,
c:86035,1.0,series-a,2.0
c:86036,1.0,,
c:86037,,,
c:86038,4.0,angel,0.0
c:8604,,,
c:86041,,,
c:86042,,,
c:86044,,,
c:86045,,,
c:86046,,,
c:86047,,,
c:86048,,,
c:86049,,,
c:8605,,,
c:86050,,,
c:86053,,,
c:86054,,,
c:86056,,,
c:86058,,,
c:8606,,,
c:86060,,,
c:86061,,,
c:86062,1.0,,
c:86063,1.0,angel,0.0
c:86065,,,
c:86067,1.0,series-a,7.0
c:86068,,,
c:8607,,,
c:86070,,,
c:86071,,,
c:86072,,,
c:86073,2.0,angel,0.0
c:86074,1.0,series-b,3.0
c:86075,,,
c:86077,2.0,series-b,8.0
c:86078,,,
c:86079,,,
c:8608,2.0,venture,1.0
c:86081,,,
c:86082,,,
c:86083,,,
c:86084,,,
c:86085,,,
c:86086,,,
c:86087,,,
c:86088,,,
c:86089,,,
c:8609,2.0,series-b,3.0
c:86090,,,
c:86091,,,
c:86092,,,
c:86093,,,
c:86094,,,
c:86097,,,
c:861,,,
c:8610,,,
c:86100,,,
c:86102,,,
c:86103,,,
c:86104,,,
c:86105,,,
c:86106,,,
c:86107,1.0,angel,1.0
c:86108,,,
c:86111,1.0,venture,1.0
c:86112,,,
c:86113,,,
c:86114,,,
c:86115,,,
c:86116,,,
c:86117,,,
c:86118,,,
c:86119,1.0,series-a,0.0
c:8612,,,
c:86120,3.0,angel,2.0
c:86121,,,
c:86123,,,
c:86124,,,
c:86125,,,
c:86126,,,
c:86128,,,
c:8613,,,
c:86130,,,
c:86134,2.0,angel,2.0
c:86137,2.0,series-a,4.0
c:86138,,,
c:86139,,,
c:8614,,,
c:86140,,,
c:86141,,,
c:86144,,,
c:86145,,,
c:86147,,,
c:86148,,,
c:86149,,,
c:8615,5.0,series-c+,8.0
c:86150,,,
c:86151,,,
c:86152,,,
c:86153,,,
c:86154,,,
c:86155,2.0,angel,2.0
c:86157,,,
c:86159,,,
c:8616,1.0,series-a,1.0
c:86161,,,
c:86162,1.0,angel,0.0
c:86163,,,
c:86164,,,
c:86165,,,
c:86166,,,
c:86167,,,
c:86169,,,
c:8617,2.0,venture,4.0
c:86170,,,
c:86171,,,
c:86172,4.0,angel,4.0
c:86173,1.0,,
c:86174,1.0,,
c:86177,,,
c:86178,1.0,angel,0.0
c:86179,,,
c:86180,,,
c:86181,,,
c:86182,2.0,series-a,4.0
c:86184,,,
c:86186,,,
c:86187,2.0,other,0.0
c:86189,3.0,private-equity,0.0
c:8619,,,
c:86190,7.0,series-c+,13.0
c:86193,,,
c:86195,,,
c:86196,,,
c:86197,,,
c:86200,,,
c:86201,,,
c:86202,,,
c:86203,,,
c:86204,,,
c:86205,1.0,angel,5.0
c:86206,,,
c:86207,,,
c:86208,,,
c:86209,,,
c:8621,1.0,angel,0.0
c:86212,,,
c:86215,,,
c:86216,,,
c:86217,,,
c:86218,,,
c:86219,2.0,series-a,20.0
c:8622,,,
c:86220,,,
c:86222,,,
c:86223,,,
c:86224,,,
c:86226,,,
c:86227,,,
c:86228,,,
c:86229,,,
c:8623,7.0,series-c+,25.0
c:86230,,,
c:86231,,,
c:86233,,,
c:86234,,,
c:86235,,,
c:86237,,,
c:86239,,,
c:8624,,,
c:86241,,,
c:86242,,,
c:86244,,,
c:86245,,,
c:86246,,,
c:86247,,,
c:8625,,,
c:86250,1.0,,
c:86251,,,
c:86253,,,
c:86255,,,
c:86256,,,
c:86257,1.0,other,0.0
c:86258,1.0,angel,1.0
c:86259,,,
c:8626,3.0,series-b,13.0
c:86260,,,
c:86261,,,
c:86263,1.0,angel,2.0
c:86264,,,
c:86265,,,
c:86266,,,
c:86268,,,
c:86269,,,
c:86270,,,
c:86271,,,
c:86272,,,
c:86273,,,
c:86274,,,
c:86275,1.0,angel,0.0
c:8628,3.0,series-c+,5.0
c:86280,,,
c:86282,1.0,,
c:86283,,,
c:86284,1.0,angel,0.0
c:86285,,,
c:86286,,,
c:86287,1.0,angel,0.0
c:86288,,,
c:8629,5.0,series-c+,12.0
c:86294,,,
c:86295,,,
c:86296,,,
c:86297,,,
c:86298,,,
c:86299,,,
c:863,2.0,series-b,3.0
c:8630,,,
c:86300,1.0,venture,1.0
c:86301,,,
c:86302,,,
c:86303,1.0,venture,1.0
c:86304,,,
c:86306,,,
c:86307,,,
c:8631,,,
c:86310,,,
c:86315,,,
c:86316,,,
c:86317,,,
c:86318,,,
c:86319,,,
c:8632,,,
c:86320,,,
c:86321,,,
c:86323,,,
c:86324,,,
c:86326,1.0,,
c:86327,2.0,venture,6.0
c:86328,,,
c:86329,,,
c:8633,,,
c:86330,,,
c:86331,,,
c:86332,1.0,series-a,0.0
c:86333,,,
c:86334,,,
c:86335,,,
c:86336,,,
c:86337,,,
c:86338,,,
c:86339,,,
c:8634,,,
c:86340,,,
c:86344,,,
c:86345,,,
c:86346,,,
c:86347,,,
c:86348,,,
c:86349,,,
c:8635,,,
c:86350,1.0,series-b,4.0
c:86351,,,
c:86353,,,
c:86354,,,
c:86357,,,
c:86367,,,
c:86372,1.0,venture,0.0
c:86377,,,
c:8638,,,
c:86382,,,
c:86385,,,
c:86387,,,
c:86389,,,
c:8639,,,
c:86392,,,
c:86397,,,
c:86399,,,
c:864,,,
c:86400,,,
c:86402,,,
c:86405,,,
c:86407,2.0,series-a,11.0
c:86409,,,
c:8641,,,
c:86412,,,
c:8642,,,
c:86420,,,
c:86421,,,
c:86423,,,
c:86427,,,
c:8643,,,
c:86434,,,
c:8644,,,
c:86440,2.0,series-a,16.0
c:86448,2.0,series-a,0.0
c:8645,,,
c:86465,,,
c:8647,,,
c:8648,4.0,venture,0.0
c:86482,,,
c:8649,,,
c:86499,,,
c:865,3.0,series-c+,10.0
c:8650,,,
c:86508,,,
c:8651,,,
c:8652,,,
c:86526,,,
c:8653,,,
c:86532,,,
c:86539,2.0,private-equity,1.0
c:8654,,,
c:86546,1.0,angel,0.0
c:86548,,,
c:8655,,,
c:8656,,,
c:86562,2.0,series-b,7.0
c:86565,3.0,other,6.0
c:8657,,,
c:86570,,,
c:86571,1.0,other,1.0
c:86577,,,
c:8658,,,
c:86587,,,
c:86588,,,
c:8659,1.0,angel,0.0
c:86590,3.0,venture,3.0
c:86593,,,
c:86597,,,
c:866,3.0,series-c+,7.0
c:8661,3.0,post-ipo,0.0
c:8662,,,
c:86624,,,
c:8663,,,
c:86635,1.0,angel,1.0
c:8664,,,
c:8665,,,
c:86659,2.0,venture,13.0
c:8666,1.0,angel,1.0
c:8667,,,
c:86670,,,
c:86672,1.0,other,0.0
c:8668,,,
c:86683,,,
c:86684,,,
c:86695,,,
c:867,2.0,series-a,2.0
c:8672,,,
c:86723,,,
c:86727,,,
c:86728,,,
c:8673,,,
c:86732,,,
c:86734,,,
c:8675,,,
c:8676,3.0,series-b,11.0
c:8677,1.0,angel,1.0
c:86797,,,
c:868,,,
c:8681,,,
c:8682,,,
c:8683,,,
c:86832,,,
c:86834,,,
c:8685,,,
c:8686,,,
c:8687,,,
c:8688,,,
c:8689,2.0,series-a,4.0
c:86890,,,
c:86891,,,
c:8690,,,
c:86906,,,
c:86915,,,
c:8692,,,
c:8693,,,
c:86935,,,
c:86960,2.0,venture,3.0
c:8698,,,
c:8699,,,
c:86995,,,
c:86996,,,
c:87,1.0,angel,0.0
c:870,,,
c:8700,,,
c:8701,,,
c:87017,,,
c:8702,,,
c:87022,,,
c:87027,,,
c:8704,,,
c:8705,,,
c:87071,,,
c:87079,,,
c:8708,3.0,series-c+,10.0
c:87093,1.0,angel,0.0
c:87095,,,
c:87099,2.0,series-a,2.0
c:871,3.0,other,3.0
c:8710,,,
c:87108,,,
c:87119,,,
c:87125,,,
c:8713,,,
c:8714,,,
c:87148,,,
c:8715,,,
c:87160,,,
c:87161,,,
c:87163,,,
c:87170,,,
c:8718,3.0,other,16.0
c:8719,,,
c:87193,1.0,angel,0.0
c:87194,,,
c:872,,,
c:8720,,,
c:87207,,,
c:87211,1.0,angel,0.0
c:8722,,,
c:87220,,,
c:87225,3.0,series-a,10.0
c:87228,,,
c:87229,,,
c:8723,,,
c:8724,3.0,series-b,11.0
c:8725,,,
c:8726,,,
c:87263,,,
c:87269,1.0,angel,0.0
c:87270,,,
c:87272,,,
c:8729,,,
c:87292,,,
c:87296,3.0,angel,3.0
c:873,,,
c:8730,5.0,venture,11.0
c:8731,,,
c:87310,,,
c:8732,,,
c:87331,,,
c:8734,,,
c:8735,,,
c:8736,,,
c:87368,,,
c:8737,,,
c:8738,2.0,series-a,4.0
c:87384,,,
c:87385,,,
c:87398,,,
c:874,11.0,private-equity,15.0
c:8740,,,
c:8741,,,
c:8742,,,
c:87425,1.0,venture,0.0
c:8743,,,
c:8745,,,
c:87458,,,
c:8746,,,
c:8747,,,
c:87480,2.0,series-b,7.0
c:8749,,,
c:8750,18.0,series-a,0.0
c:8751,,,
c:87516,1.0,venture,2.0
c:8752,,,
c:87528,1.0,venture,1.0
c:8753,,,
c:87533,3.0,venture,5.0
c:8754,,,
c:87542,,,
c:87547,2.0,series-b,1.0
c:8757,5.0,venture,23.0
c:87579,,,
c:8758,,,
c:87586,,,
c:8759,,,
c:8760,,,
c:8761,,,
c:8762,,,
c:8763,,,
c:8764,,,
c:8765,4.0,series-b,5.0
c:87650,2.0,angel,0.0
c:87659,1.0,,
c:8766,,,
c:87660,1.0,series-a,2.0
c:8767,,,
c:87673,1.0,venture,0.0
c:87678,,,
c:8768,,,
c:87681,1.0,venture,1.0
c:8769,1.0,angel,1.0
c:87694,,,
c:8771,2.0,venture,2.0
c:8772,3.0,series-c+,7.0
c:8773,,,
c:87732,,,
c:8774,,,
c:87749,,,
c:8775,,,
c:8776,,,
c:87781,,,
c:8780,,,
c:87806,,,
c:8781,,,
c:8785,,,
c:87853,1.0,series-a,1.0
c:8786,1.0,angel,1.0
c:8788,,,
c:87881,,,
c:879,,,
c:8792,,,
c:8793,3.0,venture,4.0
c:8794,,,
c:8795,,,
c:8796,,,
c:87977,,,
c:8799,,,
c:88,,,
c:880,4.0,series-a,0.0
c:8800,,,
c:8801,,,
c:8802,,,
c:88029,2.0,series-a,4.0
c:8803,,,
c:88030,,,
c:88031,,,
c:88039,,,
c:8807,3.0,other,0.0
c:8808,,,
c:8809,1.0,,
c:881,,,
c:8810,1.0,,
c:8811,,,
c:8812,,,
c:8813,,,
c:88133,,,
c:8814,,,
c:8815,,,
c:8817,1.0,angel,0.0
c:88174,1.0,,
c:88175,1.0,angel,1.0
c:8818,,,
c:882,1.0,angel,0.0
c:88217,,,
c:8822,,,
c:8823,,,
c:88246,,,
c:8825,1.0,angel,0.0
c:88256,,,
c:8826,,,
c:8827,,,
c:8828,,,
c:8829,,,
c:883,,,
c:8830,,,
c:88300,,,
c:88304,,,
c:88307,,,
c:8831,,,
c:8832,,,
c:88326,,,
c:88329,,,
c:8833,,,
c:8834,2.0,venture,4.0
c:8835,,,
c:88350,,,
c:88351,,,
c:88352,,,
c:88353,,,
c:8836,1.0,,
c:88361,,,
c:88370,,,
c:8838,,,
c:88384,,,
c:8839,1.0,angel,0.0
c:8840,,,
c:8841,3.0,series-b,5.0
c:8842,,,
c:88429,,,
c:88431,,,
c:88434,,,
c:8844,,,
c:8845,2.0,other,2.0
c:8847,,,
c:88474,,,
c:88478,1.0,series-a,1.0
c:8848,1.0,series-a,2.0
c:88488,,,
c:8849,,,
c:88495,1.0,venture,1.0
c:885,3.0,venture,4.0
c:8850,,,
c:8851,,,
c:8852,,,
c:8854,,,
c:8856,,,
c:88561,,,
c:8857,,,
c:8859,,,
c:886,8.0,series-c+,30.0
c:8860,,,
c:8861,,,
c:8863,,,
c:8864,,,
c:8865,3.0,series-b,4.0
c:8866,,,
c:8867,,,
c:88672,1.0,angel,1.0
c:88673,,,
c:8869,,,
c:88718,,,
c:8872,,,
c:8873,,,
